process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-2213248,46.0,2536.0,18690.0,30.0,0.017815646785437646,0.6052631578947368,0.8795418270584922,0.0346124905944319,0.08874742534687133,0.018414718708474387
R-HSA-2245218,15.0,116.0,21124.0,47.0,0.11450381679389313,0.24193548387096775,0.9923481363252277,0.15544041450777202,0.16294848629040268,0.04178629984565428
R-HSA-2288097,13.0,115.0,21122.0,52.0,0.1015625,0.2,0.9921603605295277,0.13471502590673576,0.1388692239356913,0.034301511269213276
R-HSA-2294574,15.0,161.0,21076.0,50.0,0.08522727272727272,0.23076923076923078,0.9900948267768285,0.12448132780082988,0.13599074992507074,0.033119693873669344
R-HSA-2294580,15.0,161.0,21076.0,50.0,0.08522727272727272,0.23076923076923078,0.9900948267768285,0.12448132780082988,0.13599074992507074,0.033119693873669344
R-HSA-2294590,15.0,161.0,21076.0,50.0,0.08522727272727272,0.23076923076923078,0.9900948267768285,0.12448132780082988,0.13599074992507074,0.033119693873669344
R-HSA-2294600,15.0,136.0,21100.0,51.0,0.09933774834437085,0.22727272727272727,0.9912214815510281,0.1382488479262673,0.14631477956435268,0.04220236584739779
R-HSA-2301205,15.0,113.0,21128.0,46.0,0.1171875,0.2459016393442623,0.9925359121209276,0.15873015873015872,0.16634456582640958,0.041473536675522026
R-HSA-2316434,53.0,112.0,21105.0,32.0,0.3212121212121212,0.6235294117647059,0.9932400713548024,0.424,0.4445825064145626,0.3432612940368515
R-HSA-2400009,53.0,113.0,21111.0,25.0,0.3192771084337349,0.6794871794871795,0.9935217350483523,0.4344262295081967,0.463084666356008,0.37967533706482326
R-HSA-2408529,68.0,62.0,21151.0,21.0,0.5230769230769231,0.7640449438202247,0.9961036522392264,0.6210045662100457,0.6303733208369874,0.5402463258273388
R-HSA-2467809,22.0,167.0,21012.0,101.0,0.1164021164021164,0.17886178861788618,0.9874190216881044,0.14102564102564105,0.13814530533839423,0.0535207030396639
R-HSA-2467811,70.0,1648.0,19532.0,52.0,0.04074505238649592,0.5737704918032787,0.9201952868275279,0.07608695652173912,0.13744481101121855,0.052139665289427935
R-HSA-2468287,72.0,1639.0,19538.0,53.0,0.04208065458796026,0.576,0.9205708384189278,0.0784313725490196,0.14011682788630514,0.05886222129776032
R-HSA-2484822,70.0,1648.0,19532.0,52.0,0.04074505238649592,0.5737704918032787,0.9201952868275279,0.07608695652173912,0.13744481101121855,0.052139665289427935
R-HSA-2574840,27.0,22.0,21208.0,45.0,0.5510204081632653,0.375,0.9968547554220261,0.44628099173553715,0.4530671429798261,0.3276866866566067
R-HSA-2574845,27.0,22.0,21208.0,45.0,0.5510204081632653,0.375,0.9968547554220261,0.44628099173553715,0.4530671429798261,0.3276866866566067
R-HSA-264458,39.0,31.0,21221.0,11.0,0.5571428571428572,0.78,0.9980283541451507,0.65,0.6582973345440304,0.4559764894912518
R-HSA-3000310,25.0,15.0,21215.0,47.0,0.625,0.3472222222222222,0.997089475166651,0.44642857142857145,0.46454958638996824,0.32951318054731626
R-HSA-3000319,25.0,15.0,21215.0,47.0,0.625,0.3472222222222222,0.997089475166651,0.44642857142857145,0.46454958638996824,0.32951318054731626
R-HSA-3222593,1.0,0.0,21243.0,58.0,1.0,0.01694915254237288,0.997277250962351,0.03333333333333333,0.13001154597617304,0.029501873498242633
