process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-1504193,50.0,3844.0,17403.0,5.0,0.012840267077555213,0.9090909090909091,0.8193127405877383,0.02532286654849329,0.095607347387055,0.008610748309156717
R-HSA-156661,136.0,8835.0,12312.0,19.0,0.01515995987069446,0.8774193548387097,0.5843582762181955,0.02980495288187596,0.07911860866978108,0.011343149329242413
R-HSA-156808,38.0,4652.0,16592.0,20.0,0.00810234541577825,0.6551724137931034,0.7806778706224767,0.016006739679865205,0.05485464260662806,0.0055207342046665
R-HSA-156823,39.0,4647.0,16596.0,20.0,0.008322663252240717,0.6610169491525424,0.7809125903671017,0.01643835616438356,0.05611121830077781,0.005635194941304707
R-HSA-156826,36.0,4786.0,16463.0,17.0,0.007465781833264205,0.6792452830188679,0.7745282133133039,0.014769230769230769,0.05404823289660004,0.00456344480718277
R-HSA-156907,63.0,5770.0,15444.0,25.0,0.010800617178124465,0.7159090909090909,0.7279598159797203,0.021280189157236958,0.06385268174521001,0.006860219620955888
R-HSA-156912,62.0,5759.0,15456.0,25.0,0.010651090877856038,0.7126436781609196,0.728476199417895,0.02098849018280298,0.06313982668745584,0.006745168683542312
R-HSA-156915,64.0,5795.0,15418.0,25.0,0.01092336576207544,0.7191011235955056,0.7267862172565956,0.02151983860121049,0.06441322011871828,0.00690349496061827
R-HSA-156923,63.0,5770.0,15444.0,25.0,0.010800617178124465,0.7159090909090909,0.7279598159797203,0.021280189157236958,0.06385268174521001,0.006860219620955888
R-HSA-157849,37.0,4653.0,16592.0,20.0,0.00788912579957356,0.6491228070175439,0.7806309266735518,0.015588792921845377,0.053622182625179295,0.0053861952351005995
R-HSA-1638803,105.0,9390.0,11790.0,17.0,0.011058451816745656,0.860655737704918,0.5583982724626796,0.02183633149630862,0.06335596364462952,0.009096749783353831
R-HSA-1638821,105.0,9390.0,11790.0,17.0,0.011058451816745656,0.860655737704918,0.5583982724626796,0.02183633149630862,0.06335596364462952,0.009096749783353831
R-HSA-174058,59.0,3864.0,17374.0,5.0,0.015039510578638797,0.921875,0.8183738616092385,0.02959618760973163,0.10447682667482976,0.010876595270793625
R-HSA-174105,64.0,3952.0,17278.0,8.0,0.01593625498007968,0.8888888888888888,0.8141019622570651,0.03131115459882583,0.10427737574483942,0.011070163237054006
R-HSA-174202,60.0,3916.0,17318.0,8.0,0.015090543259557344,0.8823529411764706,0.8157919444183644,0.02967359050445104,0.10104410069546702,0.010450757983300278
R-HSA-174203,49.0,3755.0,17492.0,6.0,0.01288117770767613,0.8909090909090909,0.8234438080931368,0.025395180098471106,0.09462857895966782,0.008510869831795562
R-HSA-174255,64.0,3911.0,17318.0,9.0,0.01610062893081761,0.8767123287671232,0.8159797202140644,0.03162055335968379,0.10387360185514437,0.011463525104885073
R-HSA-176700,14.0,2978.0,18274.0,36.0,0.004679144385026738,0.28,0.8585109379400995,0.00920447074293228,0.019480081128634034,0.0032244752278441724
R-HSA-1799326,66.0,5895.0,15300.0,41.0,0.011071967790639155,0.616822429906542,0.7213407191812975,0.021753460777851022,0.05333663307777509,0.00724114106379493
R-HSA-1799329,64.0,5870.0,15328.0,40.0,0.010785305021907651,0.6153846153846154,0.7225612618533471,0.02119907254057635,0.052626444323002404,0.007030197264367166
R-HSA-1799330,64.0,5821.0,15386.0,31.0,0.010875106202209005,0.6736842105263158,0.7252840108909961,0.02140468227424749,0.05948645641491255,0.006997253949926463
R-HSA-1799332,63.0,5910.0,15299.0,30.0,0.01054746358613762,0.6774193548387096,0.7211529433855975,0.020771513353115726,0.058528098886027384,0.006806193820062961
R-HSA-1799335,62.0,5759.0,15456.0,25.0,0.010651090877856038,0.7126436781609196,0.728476199417895,0.02098849018280298,0.06313982668745584,0.006745168683542312
R-HSA-180573,47.0,3729.0,17521.0,5.0,0.012447033898305085,0.9038461538461539,0.8247112947141113,0.024555903866248695,0.09411787131768302,0.008233256100190888
R-HSA-180603,48.0,3822.0,17426.0,6.0,0.012403100775193798,0.8888888888888888,0.820298563515163,0.024464831804281346,0.09246579309878114,0.008091249029133982
R-HSA-181450,14.0,2978.0,18274.0,36.0,0.004679144385026738,0.28,0.8585109379400995,0.00920447074293228,0.019480081128634034,0.0032244752278441724
