process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-156808,49.0,86.0,21158.0,9.0,0.362962962962963,0.8448275862068966,0.9955403248521265,0.5077720207253886,0.5520998871850658,0.42699668639347305
R-HSA-156823,49.0,84.0,21159.0,10.0,0.3684210526315789,0.8305084745762712,0.9955872688010515,0.5104166666666666,0.5514793964947857,0.4075248404362405
R-HSA-156826,37.0,62.0,21187.0,16.0,0.37373737373737376,0.6981132075471698,0.9963383719838513,0.48684210526315785,0.5092110663947133,0.3549751980011184
R-HSA-156907,68.0,60.0,21154.0,20.0,0.53125,0.7727272727272727,0.9962444840860013,0.6296296296296297,0.6389691749359752,0.5447500904935312
R-HSA-156912,67.0,59.0,21156.0,20.0,0.5317460317460317,0.7701149425287356,0.9962914280349263,0.6291079812206573,0.638202186954044,0.5449479173214312
R-HSA-156915,68.0,62.0,21151.0,21.0,0.5230769230769231,0.7640449438202247,0.9961036522392264,0.6210045662100457,0.6303733208369874,0.5342070864870316
R-HSA-156923,68.0,60.0,21154.0,20.0,0.53125,0.7727272727272727,0.9962444840860013,0.6296296296296297,0.6389691749359752,0.5447500904935312
R-HSA-157849,48.0,84.0,21161.0,9.0,0.36363636363636365,0.8421052631578947,0.9956342127499765,0.5079365079365079,0.5517481318695517,0.4354820252062865
R-HSA-1638803,41.0,318.0,20862.0,81.0,0.11420612813370473,0.3360655737704918,0.9812693643789315,0.1704781704781705,0.18821351411683426,0.07852314711068195
R-HSA-1638821,41.0,318.0,20862.0,81.0,0.11420612813370473,0.3360655737704918,0.9812693643789315,0.1704781704781705,0.18821351411683426,0.07852314711068195
R-HSA-174058,49.0,2.0,21236.0,15.0,0.9607843137254902,0.765625,0.9992019528682753,0.8521739130434782,0.8573037169340972,0.8446844625188693
R-HSA-174105,51.0,2.0,21228.0,21.0,0.9622641509433962,0.7083333333333334,0.9989202891747254,0.816,0.825114042049887,0.8607856255481858
R-HSA-174202,50.0,4.0,21230.0,18.0,0.9259259259259259,0.7352941176470589,0.9989672331236503,0.819672131147541,0.8246397559095503,0.8404513210110055
R-HSA-174203,46.0,27.0,21220.0,9.0,0.6301369863013698,0.8363636363636363,0.9983100178387005,0.71875,0.725168164854252,0.5370713641989907
R-HSA-174255,49.0,2.0,21227.0,24.0,0.9607843137254902,0.6712328767123288,0.9987794573279505,0.7903225806451611,0.8025344518182569,0.8129503852792639
R-HSA-176700,10.0,133.0,21119.0,40.0,0.06993006993006994,0.2,0.9918786968359778,0.10362694300518135,0.11481339807177363,0.03266825766104624
R-HSA-1799326,62.0,50.0,21145.0,45.0,0.5535714285714286,0.5794392523364486,0.9955403248521265,0.5662100456621004,0.5641184283717935,0.4475188363637759
R-HSA-1799329,60.0,45.0,21153.0,44.0,0.5714285714285714,0.5769230769230769,0.9958219885456765,0.5741626794258372,0.5720700365898121,0.459155841542796
R-HSA-1799330,67.0,63.0,21144.0,28.0,0.5153846153846153,0.7052631578947368,0.9957281006478265,0.5955555555555555,0.6008510103834432,0.5040446747724666
R-HSA-1799332,67.0,61.0,21148.0,26.0,0.5234375,0.7204301075268817,0.9959158764435264,0.6063348416289593,0.612138510941832,0.5081061524010553
R-HSA-1799335,67.0,59.0,21156.0,20.0,0.5317460317460317,0.7701149425287356,0.9962914280349263,0.6291079812206573,0.638202186954044,0.5449479173214312
