process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-380316,94.0,3.0,21205.0,0.0,0.9690721649484536,1.0,0.9998591681532251,0.9842931937172774,0.9843450024374836,0.9326468223199689
R-HSA-380455,72.0,1.0,21229.0,0.0,0.9863013698630136,1.0,0.999953056051075,0.993103448275862,0.9931036763378803,0.9461873780040805
R-HSA-380508,81.0,2.0,21219.0,0.0,0.9759036144578314,1.0,0.9999061121021501,0.9878048780487805,0.9878317868881771,0.9425483430258954
R-HSA-382096,51.0,0.0,21251.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627451
R-HSA-419166,54.0,2.0,21246.0,0.0,0.9642857142857143,1.0,0.9999061121021501,0.9818181818181818,0.9819342897773862,0.878587554761115
R-HSA-427336,70.0,7.0,21222.0,3.0,0.9090909090909091,0.958904109589041,0.9995305605107502,0.9333333333333333,0.9334322469778178,0.7538244990821183
R-HSA-427337,56.0,5.0,21238.0,3.0,0.9180327868852459,0.9491525423728814,0.9996244484086001,0.9333333333333333,0.9332754433827107,0.7462189787139619
R-HSA-427383,56.0,5.0,21238.0,3.0,0.9180327868852459,0.9491525423728814,0.9996244484086001,0.9333333333333333,0.9332754433827107,0.7462189787139619
R-HSA-427514,58.0,7.0,21234.0,3.0,0.8923076923076924,0.9508196721311475,0.9995305605107502,0.9206349206349206,0.9208666446686761,0.7479970272978008
R-HSA-427527,58.0,7.0,21234.0,3.0,0.8923076923076924,0.9508196721311475,0.9995305605107502,0.9206349206349206,0.9208666446686761,0.7479970272978008
R-HSA-427528,58.0,7.0,21234.0,3.0,0.8923076923076924,0.9508196721311475,0.9995305605107502,0.9206349206349206,0.9208666446686761,0.7479970272978008
R-HSA-433672,70.0,7.0,21222.0,3.0,0.9090909090909091,0.958904109589041,0.9995305605107502,0.9333333333333333,0.9334322469778178,0.7525987851831717
R-HSA-4641256,52.0,0.0,21250.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307
R-HSA-4641260,51.0,1.0,21250.0,0.0,0.9807692307692307,1.0,0.999953056051075,0.9902912621359222,0.9903146364135594,0.9800150829562594
R-HSA-481007,67.0,1.0,21234.0,0.0,0.9852941176470589,1.0,0.999953056051075,0.9925925925925926,0.9925964528006531,0.9432230106010573
R-HSA-5227490,70.0,7.0,21222.0,3.0,0.9090909090909091,0.958904109589041,0.9995305605107502,0.9333333333333333,0.9334322469778178,0.7525987851831717
R-HSA-5250938,84.0,8.0,21207.0,3.0,0.9130434782608695,0.9655172413793104,0.9994836165618252,0.9385474860335196,0.938657768969336,0.7656522885319309
R-HSA-5333615,89.0,9.0,21204.0,0.0,0.9081632653061225,1.0,0.9995775044596752,0.9518716577540107,0.9527738244562761,0.960313291368536
R-HSA-5334097,57.0,7.0,21235.0,3.0,0.890625,0.95,0.9995305605107502,0.9193548387096774,0.9196010603939896,0.7473953128091141
R-HSA-5334099,56.0,5.0,21238.0,3.0,0.9180327868852459,0.9491525423728814,0.9996244484086001,0.9333333333333333,0.9332754433827107,0.7462189787139619
R-HSA-5334151,57.0,6.0,21236.0,3.0,0.9047619047619048,0.95,0.9995775044596752,0.9268292682926829,0.926894872095726,0.748112252682337
R-HSA-5334152,57.0,6.0,21236.0,3.0,0.9047619047619048,0.95,0.9995775044596752,0.9268292682926829,0.926894872095726,0.748112252682337
R-HSA-5334160,57.0,6.0,21236.0,3.0,0.9047619047619048,0.95,0.9995775044596752,0.9268292682926829,0.926894872095726,0.748112252682337
R-HSA-5334164,57.0,7.0,21235.0,3.0,0.890625,0.95,0.9995305605107502,0.9193548387096774,0.9196010603939896,0.7473953128091141
R-HSA-5334179,57.0,6.0,21236.0,3.0,0.9047619047619048,0.95,0.9995775044596752,0.9268292682926829,0.926894872095726,0.748112252682337
R-HSA-5362448,52.0,0.0,21250.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307
R-HSA-5387392,50.0,0.0,21252.0,0.0,1.0,1.0,1.0,1.0,1.0,0.98
R-HSA-5389839,86.0,7.0,21209.0,0.0,0.9247311827956989,1.0,0.9996713923575251,0.9608938547486032,0.9614707885817938,0.9213807854083741
R-HSA-5389842,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9228595571251271
R-HSA-5389848,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9228595571251271
R-HSA-5389857,84.0,7.0,21211.0,0.0,0.9230769230769231,1.0,0.9996713923575251,0.9600000000000001,0.9606104268072959,0.9223472728208361
R-HSA-5419261,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9219419462103873
R-HSA-5419264,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9208396476130457
R-HSA-5419271,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9208396476130457
R-HSA-5419273,86.0,7.0,21209.0,0.0,0.9247311827956989,1.0,0.9996713923575251,0.9608938547486032,0.9614707885817938,0.9209753047502816
R-HSA-5419277,86.0,7.0,21209.0,0.0,0.9247311827956989,1.0,0.9996713923575251,0.9608938547486032,0.9614707885817938,0.9209753047502816
R-HSA-5419279,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9219419462103873
R-HSA-5419281,85.0,7.0,21210.0,0.0,0.9239130434782609,1.0,0.9996713923575251,0.96045197740113,0.9610453799289542,0.9219419462103873
R-HSA-5578742,69.0,7.0,21223.0,3.0,0.9078947368421053,0.9583333333333334,0.9995305605107502,0.9324324324324325,0.9325400988862332,0.7518525980066407
R-HSA-560473,52.0,1.0,21249.0,0.0,0.9811320754716981,1.0,0.999953056051075,0.9904761904761905,0.9904978064339665,0.9723326560619169
R-HSA-560517,52.0,1.0,21249.0,0.0,0.9811320754716981,1.0,0.999953056051075,0.9904761904761905,0.9904978064339665,0.9723326560619169
R-HSA-5607731,51.0,0.0,21251.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627451
R-HSA-5617431,89.0,8.0,21202.0,3.0,0.9175257731958762,0.967391304347826,0.9994836165618252,0.9417989417989417,0.9418723757765062,0.768452133611574
R-HSA-5617445,72.0,7.0,21220.0,3.0,0.9113924050632911,0.96,0.9995305605107502,0.935064935064935,0.9351473172513575,0.7550135246802772
R-HSA-5617452,88.0,8.0,21203.0,3.0,0.9166666666666666,0.967032967032967,0.9994836165618252,0.9411764705882353,0.9412568202539086,0.768132978137215
R-HSA-5617454,88.0,8.0,21203.0,3.0,0.9166666666666666,0.967032967032967,0.9994836165618252,0.9411764705882353,0.9412568202539086,0.7739777900695602
R-HSA-5617462,67.0,7.0,21225.0,3.0,0.9054054054054054,0.9571428571428572,0.9995305605107502,0.9305555555555555,0.930681789368262,0.7514673931952036
R-HSA-5617471,83.0,8.0,21208.0,3.0,0.9120879120879121,0.9651162790697675,0.9994836165618252,0.9378531073446328,0.9379714912761705,0.762833098830971
R-HSA-5617483,80.0,8.0,21211.0,3.0,0.9090909090909091,0.963855421686747,0.9994836165618252,0.935672514619883,0.9358168646868271,0.762108090459482
R-HSA-5617484,77.0,8.0,21214.0,3.0,0.9058823529411765,0.9625,0.9994836165618252,0.9333333333333333,0.9335064200562025,0.7573589175376112
R-HSA-5617486,81.0,8.0,21210.0,3.0,0.9101123595505618,0.9642857142857143,0.9994836165618252,0.9364161849710984,0.936551590065996,0.7636366837703474
R-HSA-5617492,77.0,8.0,21214.0,3.0,0.9058823529411765,0.9625,0.9994836165618252,0.9333333333333333,0.9335064200562025,0.7573589175376112
R-HSA-5617641,81.0,8.0,21210.0,3.0,0.9101123595505618,0.9642857142857143,0.9994836165618252,0.9364161849710984,0.936551590065996,0.7670593635432015
R-HSA-5617642,67.0,7.0,21225.0,3.0,0.9054054054054054,0.9571428571428572,0.9995305605107502,0.9305555555555555,0.930681789368262,0.7514673931952036
R-HSA-5617650,72.0,7.0,21220.0,3.0,0.9113924050632911,0.96,0.9995305605107502,0.935064935064935,0.9351473172513575,0.7550135246802772
R-HSA-5617661,79.0,8.0,21212.0,3.0,0.9080459770114943,0.9634146341463414,0.9994836165618252,0.9349112426035503,0.9350648449574084,0.7618231635527306
R-HSA-5617672,79.0,8.0,21212.0,3.0,0.9080459770114943,0.9634146341463414,0.9994836165618252,0.9349112426035503,0.9350648449574084,0.7618231635527306
R-HSA-5617676,81.0,8.0,21210.0,3.0,0.9101123595505618,0.9642857142857143,0.9994836165618252,0.9364161849710984,0.936551590065996,0.7670593635432015
R-HSA-5617816,95.0,2.0,21205.0,0.0,0.979381443298969,1.0,0.9999061121021501,0.9895833333333333,0.9895903593511439,0.9329045738238683
R-HSA-5617859,87.0,8.0,21204.0,3.0,0.9157894736842105,0.9666666666666667,0.9994836165618252,0.9405405405405406,0.9406280234577324,0.768262356255189
R-HSA-5617862,79.0,8.0,21212.0,3.0,0.9080459770114943,0.9634146341463414,0.9994836165618252,0.9349112426035503,0.9350648449574084,0.7653526663109975
R-HSA-5617866,76.0,8.0,21215.0,3.0,0.9047619047619048,0.9620253164556962,0.9994836165618252,0.9325153374233128,0.9326986873010193,0.7563675085719856
R-HSA-5617867,81.0,8.0,21210.0,3.0,0.9101123595505618,0.9642857142857143,0.9994836165618252,0.9364161849710984,0.936551590065996,0.7607862114698979
R-HSA-5617874,84.0,8.0,21207.0,3.0,0.9130434782608695,0.9655172413793104,0.9994836165618252,0.9385474860335196,0.938657768969336,0.764835796756728
R-HSA-5617877,73.0,7.0,21219.0,3.0,0.9125,0.9605263157894737,0.9995305605107502,0.935897435897436,0.9359720076163098,0.7601603725431759
R-HSA-5617887,81.0,8.0,21210.0,3.0,0.9101123595505618,0.9642857142857143,0.9994836165618252,0.9364161849710984,0.936551590065996,0.7641498762734676
R-HSA-5617896,91.0,8.0,21200.0,3.0,0.9191919191919192,0.9680851063829787,0.9994836165618252,0.9430051813471503,0.943065401986994,0.7713031801246041
R-HSA-5621002,80.0,8.0,21211.0,3.0,0.9090909090909091,0.963855421686747,0.9994836165618252,0.935672514619883,0.9358168646868271,0.7623794461525245
R-HSA-5621010,79.0,8.0,21212.0,3.0,0.9080459770114943,0.9634146341463414,0.9994836165618252,0.9349112426035503,0.9350648449574084,0.7613258141786161
R-HSA-5624949,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5624952,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5625416,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5625421,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5625424,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5625426,51.0,1.0,21249.0,1.0,0.9807692307692307,0.9807692307692307,0.9999061121021501,0.9807692307692307,0.9807221719457013,0.9404610287346817
R-HSA-5625774,57.0,5.0,21237.0,3.0,0.9193548387096774,0.95,0.9996244484086001,0.9344262295081968,0.9343642485537811,0.7729569498578117
R-HSA-5625784,57.0,5.0,21237.0,3.0,0.9193548387096774,0.95,0.9996244484086001,0.9344262295081968,0.9343642485537811,0.7729569498578117
R-HSA-5625796,58.0,6.0,21235.0,3.0,0.90625,0.9508196721311475,0.9995775044596752,0.9279999999999999,0.9280571468323624,0.7685883789948916
R-HSA-5625797,58.0,6.0,21235.0,3.0,0.90625,0.9508196721311475,0.9995775044596752,0.9279999999999999,0.9280571468323624,0.7685883789948916
