process,TP,FP,TN,FN,precision,recall,accuracy,f_measure,mcc,precision-recall area
R-HSA-427527,14.0,85.0,21156.0,47.0,0.1414141414141414,0.22950819672131148,0.9938033987419022,0.175,0.17717205034764177,0.05158794653709215
R-HSA-427528,14.0,85.0,21156.0,47.0,0.1414141414141414,0.22950819672131148,0.9938033987419022,0.175,0.17717205034764177,0.05158794653709215
R-HSA-433672,23.0,94.0,21135.0,50.0,0.19658119658119658,0.3150684931506849,0.9932400713548024,0.2421052631578947,0.2456276385890199,0.11670678257105119
R-HSA-4641256,40.0,32.0,21218.0,12.0,0.5555555555555556,0.7692307692307693,0.9979344662473008,0.6451612903225806,0.652747944357325,0.38079467990842014
R-HSA-4641260,40.0,32.0,21219.0,11.0,0.5555555555555556,0.7843137254901961,0.9979814101962257,0.6504065040650406,0.6591567989481294,0.38484508525708955
R-HSA-481007,25.0,324.0,20911.0,42.0,0.07163323782234957,0.373134328358209,0.982818514693456,0.12019230769230768,0.15785592757409275,0.03955474341748142
R-HSA-5227490,23.0,94.0,21135.0,50.0,0.19658119658119658,0.3150684931506849,0.9932400713548024,0.2421052631578947,0.2456276385890199,0.11670678257105119
R-HSA-5250938,29.0,28.0,21187.0,58.0,0.5087719298245614,0.3333333333333333,0.9959628203924514,0.4027777777777778,0.4098935722806133,0.251770281168485
R-HSA-5333615,66.0,41.0,21172.0,23.0,0.616822429906542,0.7415730337078652,0.996995587268801,0.6734693877551021,0.6748511474060397,0.6433224498083616
R-HSA-5334097,16.0,116.0,21126.0,44.0,0.12121212121212122,0.26666666666666666,0.9924889681720026,0.16666666666666666,0.17640412150614765,0.049570737997610234
R-HSA-5334099,14.0,83.0,21160.0,45.0,0.14432989690721648,0.23728813559322035,0.9939911745376021,0.1794871794871795,0.18217734071457092,0.04979711642269731
R-HSA-5334151,14.0,87.0,21155.0,46.0,0.13861386138613863,0.23333333333333334,0.9937564547929771,0.1739130434782609,0.17685626961144316,0.053435515622212076
R-HSA-5334152,16.0,82.0,21160.0,44.0,0.16326530612244897,0.26666666666666666,0.994085062435452,0.20253164556962022,0.20581987601248558,0.05547281737145677
R-HSA-5334160,14.0,87.0,21155.0,46.0,0.13861386138613863,0.23333333333333334,0.9937564547929771,0.1739130434782609,0.17685626961144316,0.053435515622212076
R-HSA-5334164,16.0,116.0,21126.0,44.0,0.12121212121212122,0.26666666666666666,0.9924889681720026,0.16666666666666666,0.17640412150614765,0.049570737997610234
R-HSA-5334179,16.0,82.0,21160.0,44.0,0.16326530612244897,0.26666666666666666,0.994085062435452,0.20253164556962022,0.20581987601248558,0.05547281737145677
R-HSA-5362448,40.0,32.0,21218.0,12.0,0.5555555555555556,0.7692307692307693,0.9979344662473008,0.6451612903225806,0.652747944357325,0.375698927413732
R-HSA-5387392,40.0,32.0,21220.0,10.0,0.5555555555555556,0.8,0.9980283541451507,0.6557377049180328,0.6657565665262787,0.3887452895340781
R-HSA-5389839,75.0,42.0,21174.0,11.0,0.6410256410256411,0.872093023255814,0.9975119707069758,0.7389162561576355,0.7465341230990136,0.696359539641753
R-HSA-5389842,75.0,40.0,21177.0,10.0,0.6521739130434783,0.8823529411764706,0.9976528025537508,0.75,0.7574975047452425,0.7053405215571783
R-HSA-5389848,75.0,40.0,21177.0,10.0,0.6521739130434783,0.8823529411764706,0.9976528025537508,0.75,0.7574975047452425,0.7053405215571783
R-HSA-5389857,74.0,42.0,21176.0,10.0,0.6379310344827587,0.8809523809523809,0.9975589146559009,0.7400000000000001,0.7485380594021295,0.7012186506229661
R-HSA-5419261,74.0,41.0,21176.0,11.0,0.6434782608695652,0.8705882352941177,0.9975589146559009,0.7400000000000001,0.7473353623561481,0.6957399022026288
R-HSA-5419264,74.0,41.0,21176.0,11.0,0.6434782608695652,0.8705882352941177,0.9975589146559009,0.7400000000000001,0.7473353623561481,0.6927244583484141
R-HSA-5419271,74.0,41.0,21176.0,11.0,0.6434782608695652,0.8705882352941177,0.9975589146559009,0.7400000000000001,0.7473353623561481,0.6927244583484141
R-HSA-5419273,74.0,42.0,21174.0,12.0,0.6379310344827587,0.8604651162790697,0.9974650267580509,0.7326732673267328,0.7397082350171563,0.6893093429827511
R-HSA-5419277,74.0,42.0,21174.0,12.0,0.6379310344827587,0.8604651162790697,0.9974650267580509,0.7326732673267328,0.7397082350171563,0.6893093429827511
R-HSA-5419279,74.0,41.0,21176.0,11.0,0.6434782608695652,0.8705882352941177,0.9975589146559009,0.7400000000000001,0.7473353623561481,0.6957399022026288
R-HSA-5419281,74.0,41.0,21176.0,11.0,0.6434782608695652,0.8705882352941177,0.9975589146559009,0.7400000000000001,0.7473353623561481,0.6960890124795065
R-HSA-5578742,21.0,70.0,21160.0,51.0,0.23076923076923078,0.2916666666666667,0.994319782180077,0.25766871165644173,0.2566192432104273,0.08804239556329313
R-HSA-560473,32.0,0.0,21250.0,20.0,1.0,0.6153846153846154,0.9990611210215004,0.761904761904762,0.7840956411481124,0.7321051364919201
R-HSA-560517,32.0,0.0,21250.0,20.0,1.0,0.6153846153846154,0.9990611210215004,0.761904761904762,0.7840956411481124,0.7285423280786324
R-HSA-5607731,40.0,32.0,21219.0,11.0,0.5555555555555556,0.7843137254901961,0.9979814101962257,0.6504065040650406,0.6591567989481294,0.3803764462204763
R-HSA-5617431,39.0,90.0,21120.0,53.0,0.3023255813953488,0.42391304347826086,0.9932870153037273,0.35294117647058826,0.3547201607904988,0.16527060408505986
R-HSA-5617445,27.0,88.0,21139.0,48.0,0.23478260869565218,0.36,0.9936156229462022,0.2842105263157895,0.28764945181313517,0.10622782793031771
R-HSA-5617452,44.0,130.0,21081.0,47.0,0.25287356321839083,0.4835164835164835,0.9916909210402779,0.33207547169811324,0.3459143456041981,0.16227665376276057
R-HSA-5617454,27.0,48.0,21163.0,64.0,0.36,0.2967032967032967,0.9947422777204018,0.32530120481927716,0.32420791070337013,0.1357008627481693
R-HSA-5617462,21.0,69.0,21163.0,49.0,0.23333333333333334,0.3,0.9944606140268519,0.26249999999999996,0.26183241543619834,0.0890278767787679
