tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
7,3329,7,97,0.0020983213429256594,0.5,0.00417910447761194,-0.17538078285730188,0.0,0.0,0.0
5,8,6,3422,0.38461538461538464,0.45454545454545453,0.41666666666666663,0.4160968731838173,0.3333333333333333,0.3,0.45454545454545453
8,15,3,3415,0.34782608695652173,0.7272727272727273,0.4705882352941176,0.5008081749336143,0.4,0.35,0.5454545454545454
4,8,6,3423,0.3333333333333333,0.4,0.3636363636363636,0.3631256993295989,0.4,0.3,0.4
0,0,11,3429,0.0,0.0,0.0,0.0,0.13333333333333333,0.1,0.09090909090909091
8,12,4,3416,0.4,0.6666666666666666,0.5,0.5142866909113513,0.4666666666666667,0.4,0.4166666666666667
3,12,16,3410,0.2,0.15789473684210525,0.17647058823529413,0.17365651429014758,0.2,0.15,0.15789473684210525
17,3365,2,57,0.005026611472501478,0.8947368421052632,0.009997059688326962,-0.05057877011072666,0.0,0.0,0.0
5,8,14,3414,0.38461538461538464,0.2631578947368421,0.3125,0.3150400335695227,0.4,0.3,0.3157894736842105
13,3247,6,175,0.003987730061349694,0.6842105263157895,0.007929246721561454,-0.08784969704800605,0.26666666666666666,0.2,0.21052631578947367
11,3,7,3420,0.7857142857142857,0.6111111111111112,0.6875000000000001,0.6915371602714384,0.7333333333333333,0.65,0.7222222222222222
10,4,8,3419,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.6282487917378599,0.6666666666666666,0.65,0.6111111111111112
18,3422,0,1,0.005232558139534884,1.0,0.010410641989589357,0.001236384584915076,0.06666666666666667,0.05,0.05555555555555555
8,3,3,3427,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7263980917042141,0.5333333333333333,0.4,0.7272727272727273
21,3388,10,22,0.006160164271047228,0.6774193548387096,0.012209302325581395,-0.3111959444001292,0.26666666666666666,0.2,0.12903225806451613
2,11,9,3418,0.15384615384615385,0.18181818181818182,0.16666666666666669,0.16434546852766052,0.13333333333333333,0.1,0.18181818181818182
2,11,9,3418,0.15384615384615385,0.18181818181818182,0.16666666666666669,0.16434546852766052,0.2,0.15,0.18181818181818182
6,13,4,3417,0.3157894736842105,0.6,0.41379310344827586,0.4331047180366971,0.26666666666666666,0.35,0.2
10,8,7,3415,0.5555555555555556,0.5882352941176471,0.5714285714285715,0.5694738567563081,0.5333333333333333,0.5,0.5294117647058824
8,7,9,3416,0.5333333333333333,0.47058823529411764,0.5,0.4986567180086225,0.5333333333333333,0.5,0.5294117647058824
17,3422,0,1,0.004943297470194824,1.0,0.009837962962962963,0.001201724521652381,0.6,0.5,0.5882352941176471
11,7,6,3416,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.6269323558248158,0.6,0.6,0.5882352941176471
2,10,9,3419,0.16666666666666666,0.18181818181818182,0.17391304347826086,0.17131049072199203,0.13333333333333333,0.15,0.18181818181818182
2,14,22,3403,0.125,0.08333333333333333,0.1,0.09693069295572487,0.13333333333333333,0.2,0.25
19,3378,5,39,0.005593170444509862,0.7916666666666666,0.011107863197895352,-0.14586241931004504,0.06666666666666667,0.05,0.041666666666666664
9,13,3,3415,0.4090909090909091,0.75,0.5294117647058824,0.551916511546196,0.4666666666666667,0.45,0.5
6,11,8,3415,0.35294117647058826,0.42857142857142855,0.3870967741935484,0.3861776503595637,0.3333333333333333,0.3,0.35714285714285715
8,5,5,3422,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6139256133420126,0.6,0.5,0.6153846153846154
5,4,6,3426,0.5555555555555556,0.45454545454545453,0.5,0.5010835790747228,0.4,0.3,0.45454545454545453
9,5,5,3421,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6413977149528813,0.6,0.5,0.6428571428571429
10,3415,0,16,0.00291970802919708,1.0,0.005822416302765647,0.0036899403397107496,0.06666666666666667,0.05,0.1
10,13,11,3406,0.43478260869565216,0.47619047619047616,0.4545454545454545,0.45151462929743114,0.5333333333333333,0.45,0.42857142857142855
8,4,12,3416,0.6666666666666666,0.4,0.5,0.5142866909113513,0.5333333333333333,0.45,0.45
6,3,13,3419,0.6666666666666666,0.3157894736842105,0.42857142857142855,0.45689058948883254,0.5333333333333333,0.55,0.5263157894736842
8,7,10,3415,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.4844113764231639,0.5333333333333333,0.5,0.5
11,7,6,3416,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.6269323558248158,0.7333333333333333,0.6,0.6470588235294118
8,6,2,3424,0.5714285714285714,0.8,0.6666666666666666,0.675038723245315,0.5333333333333333,0.4,0.7
5,4,5,3426,0.5555555555555556,0.5,0.5263157894736842,0.5257403812873366,0.4,0.3,0.5
6,3399,4,32,0.001762114537444934,0.6,0.003513909224011713,-0.20668751873647437,0.0,0.0,0.0
9,18,2,3411,0.3333333333333333,0.8181818181818182,0.4736842105263157,0.520097219092095,0.6,0.45,0.6363636363636364
7,7,6,3421,0.5,0.5384615384615384,0.5185185185185186,0.516982205786306,0.4666666666666667,0.4,0.5384615384615384
11,3,6,3420,0.7857142857142857,0.6470588235294118,0.7096774193548386,0.7117464958739493,0.7333333333333333,0.6,0.6470588235294118
9,1,8,3422,0.9,0.5294117647058824,0.6666666666666667,0.689183257727374,0.6,0.5,0.5294117647058824
6,3315,4,116,0.0018066847335140017,0.6,0.0036025217652356652,-0.10744655806055148,0.0,0.0,0.0
10,3430,0,0,0.0029069767441860465,1.0,0.005797101449275362,0.0,0.4666666666666667,0.35,0.6
