tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
3.0,54.0,17.0,2622.0,0.05263157894736842,0.15,0.0779220779220779,0.07743630726909202,0.13333333333333333,0.1,0.1,0.03368703851051347
1.0,61.0,13.0,2621.0,0.016129032258064516,0.07142857142857142,0.026315789473684213,0.023344203299420645,0.0,0.0,0.0,0.015161247793973485
13.0,410.0,36.0,2237.0,0.030732860520094562,0.2653061224489796,0.05508474576271186,0.04055350842751797,0.06666666666666667,0.05,0.04081632653061224,0.018297570602182366
2.0,26.0,20.0,2648.0,0.07142857142857142,0.09090909090909091,0.08,0.07204441976301709,0.06666666666666667,0.1,0.09090909090909091,0.02662615670527896
1.0,35.0,17.0,2643.0,0.027777777777777776,0.05555555555555555,0.037037037037037035,0.03014368513424124,0.0,0.0,0.0,0.0179584064578534
0.0,27.0,10.0,2659.0,0.0,0.0,0.0,-0.006136978347662042,0.0,0.0,0.0,0.024098392150427406
5.0,313.0,30.0,2348.0,0.015723270440251572,0.14285714285714285,0.028328611898016994,0.008855068348790355,0.0,0.0,0.0,0.015157632867269021
1.0,423.0,10.0,2262.0,0.0023584905660377358,0.09090909090909091,0.004597701149425287,-0.01166727715690731,0.0,0.0,0.0,0.004862547591869359
3.0,116.0,28.0,2549.0,0.025210084033613446,0.0967741935483871,0.04000000000000001,0.027637185811024763,0.0,0.05,0.06451612903225806,0.016506626587031347
10.0,409.0,41.0,2236.0,0.02386634844868735,0.19607843137254902,0.0425531914893617,0.015584864805202683,0.06666666666666667,0.05,0.0392156862745098,0.019343715667683864
5.0,93.0,18.0,2580.0,0.05102040816326531,0.21739130434782608,0.08264462809917354,0.08972821521534427,0.13333333333333333,0.1,0.08695652173913043,0.01888870577007926
1.0,84.0,22.0,2589.0,0.011764705882352941,0.043478260869565216,0.018518518518518517,0.006343689413717551,0.0,0.0,0.0,0.02088474217944973
6.0,415.0,16.0,2259.0,0.014251781472684086,0.2727272727272727,0.027088036117381493,0.029127659220319388,0.0,0.0,0.0,0.007714292840687814
5.0,369.0,24.0,2298.0,0.013368983957219251,0.1724137931034483,0.02481389578163772,0.010163384475689523,0.0,0.0,0.0,0.013956702481559497
1.0,126.0,29.0,2539.0,0.007874015748031496,0.03333333333333333,0.012738853503184714,-0.006905041024451938,0.0,0.0,0.0,0.02014279964404501
3.0,326.0,7.0,2360.0,0.00911854103343465,0.3,0.017699115044247787,0.033174941180286605,0.0,0.0,0.0,0.0044993579743532715
5.0,103.0,22.0,2566.0,0.046296296296296294,0.18518518518518517,0.07407407407407407,0.07443517432646851,0.06666666666666667,0.05,0.037037037037037035,0.021476830004051765
9.0,496.0,16.0,2175.0,0.01782178217821782,0.36,0.033962264150943396,0.042819524672294926,0.0,0.0,0.0,0.009423323269159376
3.0,34.0,18.0,2640.0,0.08108108108108109,0.14285714285714285,0.10344827586206896,0.0983399174775199,0.06666666666666667,0.1,0.09523809523809523,0.04664713764861745
0.0,20.0,12.0,2664.0,0.0,0.0,0.0,-0.005780578597126036,0.0,0.0,0.0,0.024031332816701827
1.0,31.0,18.0,2646.0,0.03125,0.05263157894736842,0.0392156862745098,0.031709355052461516,0.0,0.0,0.0,0.03349350424425315
0.0,0.0,13.0,2683.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.17620327754471732
5.0,392.0,12.0,2287.0,0.012594458438287154,0.29411764705882354,0.02415458937198068,0.03301444752569359,0.0,0.0,0.0,0.006448618563577669
1.0,87.0,20.0,2588.0,0.011363636363636364,0.047619047619047616,0.01834862385321101,0.0074684277180908825,0.0,0.0,0.0,0.019982721054914426
2.0,213.0,9.0,2472.0,0.009302325581395349,0.18181818181818182,0.017699115044247787,0.024116335735553277,0.0,0.0,0.0,0.005910029500398552
8.0,217.0,21.0,2450.0,0.035555555555555556,0.27586206896551724,0.06299212598425197,0.07254313449532779,0.0,0.0,0.034482758620689655,0.01806813827882021
14.0,509.0,34.0,2138.0,0.02676864244741874,0.2916666666666667,0.0490367775831874,0.033234369248535074,0.0,0.0,0.020833333333333332,0.018035271393500432
8.0,560.0,12.0,2116.0,0.014084507042253521,0.4,0.0272108843537415,0.04013494104135785,0.0,0.0,0.0,0.007221146264557925
2.0,201.0,16.0,2477.0,0.009852216748768473,0.1111111111111111,0.01809954751131222,0.011127537717206861,0.0,0.0,0.0,0.01080767218552047
1.0,89.0,48.0,2558.0,0.011111111111111112,0.02040816326530612,0.014388489208633094,-0.009827144601272788,0.0,0.0,0.02040816326530612,0.03349526220574997
12.0,517.0,42.0,2125.0,0.022684310018903593,0.2222222222222222,0.0411663807890223,0.009361814497111924,0.0,0.0,0.0,0.019991195910949718
0.0,26.0,22.0,2648.0,0.0,0.0,0.0,-0.008950796476759617,0.0,0.0,0.0,0.030476598170370333
2.0,261.0,29.0,2404.0,0.0076045627376425855,0.06451612903225806,0.013605442176870748,-0.0120084795917808,0.0,0.0,0.0,0.017322340602043674
1.0,15.0,16.0,2664.0,0.0625,0.058823529411764705,0.06060606060606061,0.05485224531849307,0.06666666666666667,0.05,0.058823529411764705,0.032614219018606075
0.0,44.0,17.0,2635.0,0.0,0.0,0.0,-0.010260716355651019,0.0,0.0,0.0,0.01964834220819636
0.0,1.0,11.0,2684.0,0.0,0.0,0.0,-0.0012329481485774372,0.0,0.0,0.0,0.05951101224409135
6.0,331.0,25.0,2334.0,0.017804154302670624,0.1935483870967742,0.03260869565217391,0.02235478244850731,0.0,0.0,0.0,0.011772222957192505
4.0,296.0,21.0,2375.0,0.013333333333333334,0.16,0.024615384615384615,0.014989673244122828,0.0,0.0,0.0,0.01113345463392727
8.0,354.0,7.0,2327.0,0.022099447513812154,0.5333333333333333,0.042440318302387266,0.08754895436625876,0.0,0.05,0.0,0.005434279577154398
7.0,248.0,32.0,2409.0,0.027450980392156862,0.1794871794871795,0.04761904761904762,0.03514984984600245,0.06666666666666667,0.05,0.05128205128205128,0.018453559447026088
1.0,93.0,14.0,2588.0,0.010638297872340425,0.06666666666666667,0.018348623853211007,0.012966696898266091,0.06666666666666667,0.05,0.06666666666666667,0.01216613800006242
0.0,22.0,15.0,2658.0,0.0,0.0,0.0,-0.006787191353128068,0.0,0.0,0.0,0.03918309200336028
1.0,24.0,15.0,2656.0,0.04,0.0625,0.048780487804878044,0.04290792837909839,0.0,0.05,0.0,0.03465819527248569
3.0,364.0,13.0,2315.0,0.008174386920980926,0.1875,0.015665796344647518,0.011564065574240435,0.0,0.0,0.0,0.00814104512689932
1.0,84.0,23.0,2588.0,0.011764705882352941,0.041666666666666664,0.01834862385321101,0.005498789476484352,0.06666666666666667,0.05,0.041666666666666664,0.014624207818032562
1.0,96.0,23.0,2576.0,0.010309278350515464,0.041666666666666664,0.01652892561983471,0.0028942428164013723,0.0,0.0,0.0,0.014503607911356693
7.0,328.0,45.0,2316.0,0.020895522388059702,0.1346153846153846,0.03617571059431524,0.00440315346202487,0.0,0.0,0.0,0.01947889300833237
1.0,58.0,12.0,2625.0,0.01694915254237288,0.07692307692307693,0.027777777777777776,0.026185998848057487,0.0,0.0,0.0,0.013317204774941813
1.0,55.0,12.0,2628.0,0.017857142857142856,0.07692307692307693,0.028985507246376815,0.027406091582481494,0.06666666666666667,0.05,0.07692307692307693,0.012253897204040529
0.0,46.0,16.0,2634.0,0.0,0.0,0.0,-0.010180018639409887,0.0,0.0,0.0,0.01854294025381074
10.0,479.0,7.0,2200.0,0.02044989775051125,0.5882352941176471,0.03952569169960475,0.08410901697564285,0.0,0.0,0.0,0.006578246435320847
1.0,74.0,13.0,2608.0,0.013333333333333334,0.07142857142857142,0.02247191011235955,0.01915897559043407,0.0,0.0,0.0,0.007661997237324641
8.0,310.0,30.0,2348.0,0.025157232704402517,0.21052631578947367,0.04494382022471911,0.03431648313635664,0.0,0.0,0.0,0.016486988912362898
