tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
2.0,6.0,18.0,2670.0,0.25,0.1,0.14285714285714288,0.15422332326889632,0.13333333333333333,0.15,0.15,0.06456691956801654
1.0,9.0,13.0,2673.0,0.1,0.07142857142857142,0.08333333333333333,0.08048490591746146,0.13333333333333333,0.1,0.14285714285714285,0.04010974779721337
8.0,21.0,41.0,2626.0,0.27586206896551724,0.16326530612244897,0.20512820512820512,0.20115223805746532,0.26666666666666666,0.35,0.1836734693877551,0.046968402680399146
2.0,23.0,20.0,2651.0,0.08,0.09090909090909091,0.0851063829787234,0.07725485733939363,0.13333333333333333,0.1,0.09090909090909091,0.018133159670546906
5.0,15.0,13.0,2663.0,0.25,0.2777777777777778,0.2631578947368421,0.2583058510530009,0.26666666666666666,0.25,0.2777777777777778,0.28835371142434923
1.0,2.0,9.0,2684.0,0.3333333333333333,0.1,0.15384615384615383,0.18097906361540173,0.13333333333333333,0.1,0.2,0.12309400270736097
3.0,29.0,32.0,2632.0,0.09375,0.08571428571428572,0.08955223880597014,0.07820050959193346,0.06666666666666667,0.05,0.08571428571428572,0.02913800347952139
0.0,9.0,11.0,2676.0,0.0,0.0,0.0,-0.0037043466346358403,0.0,0.0,0.0,0.016850070028250445
8.0,10.0,23.0,2655.0,0.4444444444444444,0.25806451612903225,0.32653061224489793,0.33293163220398825,0.4666666666666667,0.4,0.25806451612903225,0.0673463529917508
8.0,29.0,43.0,2616.0,0.21621621621621623,0.1568627450980392,0.18181818181818182,0.17083985903661267,0.3333333333333333,0.4,0.19607843137254902,0.04010429230913548
4.0,26.0,19.0,2647.0,0.13333333333333333,0.17391304347826086,0.15094339622641512,0.1439491825951611,0.2,0.2,0.17391304347826086,0.015383818268391483
1.0,7.0,22.0,2666.0,0.125,0.043478260869565216,0.06451612903225806,0.06908704414251475,0.06666666666666667,0.05,0.043478260869565216,0.03385949121823916
7.0,35.0,15.0,2639.0,0.16666666666666666,0.3181818181818182,0.21874999999999997,0.2216403945153398,0.26666666666666666,0.25,0.22727272727272727,0.012831849995075684
