tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives,threshold
0.0,11.0,27.0,3402.0,0.0,0.0,0.0,-0.005037630827719148,0.0,0.0,0.0,0.015289072006732515
0.0,2.0,16.0,3422.0,0.0,0.0,0.0,-0.001648751391101083,0.0,0.0,0.0,0.02051507989593223
9.0,417.0,54.0,2960.0,0.02112676056338028,0.14285714285714285,0.03680981595092025,0.0078867079490105,0.0,0.0,0.015873015873015872,0.01875777294271988
2.0,61.0,25.0,3352.0,0.031746031746031744,0.07407407407407407,0.04444444444444444,0.036987934488634876,0.0,0.05,0.037037037037037035,0.010017596875712928
0.0,25.0,22.0,3393.0,0.0,0.0,0.0,-0.006864358571474651,0.0,0.0,0.0,0.01200926812917861
0.0,27.0,15.0,3398.0,0.0,0.0,0.0,-0.005886119563076811,0.0,0.0,0.0,0.0063696197845105
1.0,122.0,44.0,3273.0,0.008130081300813009,0.022222222222222223,0.011904761904761908,-0.008391364566738675,0.06666666666666667,0.05,0.022222222222222223,0.015581373238698997
0.0,15.0,16.0,3409.0,0.0,0.0,0.0,-0.0045238526938116185,0.0,0.0,0.0,0.015603934199040524
0.0,24.0,38.0,3378.0,0.0,0.0,0.0,-0.008858727312281656,0.0,0.0,0.0,0.012356988983956752
3.0,199.0,60.0,3178.0,0.01485148514851485,0.047619047619047616,0.022641509433962263,-0.006449792026335357,0.0,0.0,0.015873015873015872,0.01952891774686928
5.0,207.0,25.0,3203.0,0.02358490566037736,0.16666666666666666,0.04132231404958678,0.04096913285520896,0.0,0.05,0.03333333333333333,0.009489474938087578
2.0,194.0,28.0,3216.0,0.01020408163265306,0.06666666666666667,0.017699115044247787,0.003920971853011615,0.06666666666666667,0.05,0.03333333333333333,0.009706682161506029
2.0,53.0,27.0,3358.0,0.03636363636363636,0.06896551724137931,0.047619047619047616,0.038944349289888616,0.06666666666666667,0.05,0.06896551724137931,0.012091592332887062
1.0,91.0,37.0,3311.0,0.010869565217391304,0.02631578947368421,0.015384615384615385,-0.00028063538879863033,0.0,0.0,0.02631578947368421,0.013375958574973316
0.0,38.0,38.0,3364.0,0.0,0.0,0.0,-0.011169900058788948,0.0,0.0,0.0,0.015686024555612778
6.0,1227.0,7.0,2200.0,0.004866180048661801,0.46153846153846156,0.009630818619582664,0.013242917971329569,0.0,0.0,0.0,0.004233899029593465
1.0,13.0,34.0,3392.0,0.07142857142857142,0.02857142857142857,0.04081632653061224,0.03901860501447266,0.06666666666666667,0.05,0.02857142857142857,0.022242987540133204
0.0,40.0,32.0,3368.0,0.0,0.0,0.0,-0.01051031502382434,0.0,0.0,0.0,0.013318858649135143
0.0,81.0,28.0,3331.0,0.0,0.0,0.0,-0.014067340897034845,0.0,0.0,0.0,0.011391247187530686
9.0,1300.0,5.0,2126.0,0.006875477463712758,0.6428571428571429,0.013605442176870748,0.03453994385418174,0.0,0.0,0.0,0.00446478884367364
0.0,50.0,25.0,3365.0,0.0,0.0,0.0,-0.010391058824345992,0.0,0.0,0.0,0.010391126639728687
1.0,35.0,15.0,3389.0,0.027777777777777776,0.0625,0.03846153846153846,0.034954260474442264,0.0,0.0,0.0,0.009369509506792545
0.0,42.0,21.0,3377.0,0.0,0.0,0.0,-0.008713107151397177,0.0,0.0,0.0,0.00965647852038922
8.0,1683.0,18.0,1731.0,0.004730928444707274,0.3076923076923077,0.009318578916715201,-0.032097791009558806,0.06666666666666667,0.05,0.038461538461538464,0.008173326079234381
1.0,14.0,14.0,3411.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06257907542579075,0.06666666666666667,0.05,0.06666666666666667,0.008072539180040859
0.0,15.0,36.0,3389.0,0.0,0.0,0.0,-0.006805684566141728,0.0,0.0,0.027777777777777776,0.016205854369787446
4.0,50.0,59.0,3327.0,0.07407407407407407,0.06349206349206349,0.06837606837606837,0.05251698010878814,0.2,0.15,0.06349206349206349,0.03330059343294785
15.0,1750.0,10.0,1665.0,0.0084985835694051,0.6,0.01675977653631285,0.014878737375255705,0.0,0.0,0.0,0.00744229180165627
3.0,128.0,19.0,3290.0,0.022900763358778626,0.13636363636363635,0.0392156862745098,0.041197870963986125,0.0,0.0,0.0,0.00718061790309109
3.0,90.0,58.0,3289.0,0.03225806451612903,0.04918032786885246,0.03896103896103896,0.018346124172634627,0.0,0.0,0.04918032786885246,0.022427874914027236
8.0,355.0,61.0,3016.0,0.02203856749311295,0.11594202898550725,0.037037037037037035,0.0048518027251483,0.0,0.0,0.014492753623188406,0.020797526581114664
0.0,77.0,27.0,3336.0,0.0,0.0,0.0,-0.013458469259323114,0.0,0.0,0.0,0.011196980978000417
0.0,2.0,39.0,3399.0,0.0,0.0,0.0,-0.002582801614461682,0.0,0.0,0.0,0.05490836403730453
0.0,13.0,22.0,3405.0,0.0,0.0,0.0,-0.004941285359653371,0.0,0.05,0.045454545454545456,0.016914074312585504
3.0,1169.0,19.0,2249.0,0.002559726962457338,0.13636363636363635,0.005025125628140703,-0.03458909032650793,0.0,0.0,0.0,0.006927127405827398
1.0,27.0,13.0,3399.0,0.03571428571428571,0.07142857142857142,0.047619047619047616,0.04502707529886535,0.06666666666666667,0.05,0.0,0.008965394092547442
0.0,24.0,42.0,3374.0,0.0,0.0,0.0,-0.009318792635211907,0.0,0.0,0.023809523809523808,0.020944346598791276
0.0,4.0,29.0,3407.0,0.0,0.0,0.0,-0.0031460205659028574,0.0,0.0,0.0,0.061605262845348736
0.0,12.0,18.0,3410.0,0.0,0.0,0.0,-0.0042910785677703935,0.0,0.0,0.0,0.017718140873049303
36.0,2307.0,13.0,1084.0,0.015364916773367477,0.7346938775510204,0.030100334448160532,0.01382230962944218,0.0,0.0,0.0,0.014698409861903473
1.0,881.0,18.0,2540.0,0.0011337868480725624,0.05263157894736842,0.0022197558268590455,-0.03477772030072961,0.0,0.0,0.0,0.006190122888427365
0.0,7.0,19.0,3414.0,0.0,0.0,0.0,-0.0033652116341250874,0.0,0.0,0.0,0.009414713265981778
0.0,50.0,21.0,3369.0,0.0,0.0,0.0,-0.009517990128431447,0.0,0.0,0.0,0.0100337129628002
0.0,5.0,22.0,3413.0,0.0,0.0,0.0,-0.003060884503758904,0.06666666666666667,0.05,0.045454545454545456,0.01947376700445018
0.0,60.0,30.0,3350.0,0.0,0.0,0.0,-0.012496854486320362,0.0,0.0,0.0,0.016070936123905116
1.0,62.0,29.0,3348.0,0.015873015873015872,0.03333333333333333,0.02150537634408602,0.010506500276167894,0.06666666666666667,0.05,0.03333333333333333,0.0130476428187904
4.0,99.0,63.0,3274.0,0.038834951456310676,0.05970149253731343,0.047058823529411764,0.024610391089518433,0.0,0.0,0.04477611940298507,0.024484597549189573
0.0,31.0,16.0,3393.0,0.0,0.0,0.0,-0.0065186919695497765,0.0,0.0,0.0,0.007688630994958262
0.0,36.0,16.0,3388.0,0.0,0.0,0.0,-0.007029907134524701,0.0,0.0,0.0,0.00739597046835776
0.0,5.0,24.0,3411.0,0.0,0.0,0.0,-0.003197925347331601,0.0,0.0,0.0,0.028095414219372252
0.0,5.0,22.0,3413.0,0.0,0.0,0.0,-0.003060884503758904,0.0,0.0,0.0,0.02349681086573456
0.0,101.0,17.0,3322.0,0.0,0.0,0.0,-0.012256698087271095,0.0,0.0,0.0,0.006114390745036319
2.0,94.0,42.0,3302.0,0.020833333333333332,0.045454545454545456,0.028571428571428574,0.01212688169432908,0.0,0.0,0.022727272727272728,0.015188777307147133
0.0,37.0,13.0,3390.0,0.0,0.0,0.0,-0.00642221013243333,0.0,0.0,0.0,0.006748397133941755
0.0,1.0,38.0,3401.0,0.0,0.0,0.0,-0.0018022231157646645,0.06666666666666667,0.05,0.02631578947368421,0.11026126899565307
0.0,19.0,31.0,3390.0,0.0,0.0,0.0,-0.007106693896769533,0.0,0.0,0.0,0.018061928413570797
0.0,6.0,15.0,3419.0,0.0,0.0,0.0,-0.0027662461429851107,0.0,0.0,0.0,0.01249181935925564
0.0,53.0,22.0,3365.0,0.0,0.0,0.0,-0.010035884342656414,0.0,0.0,0.0,0.009071084310213336
0.0,69.0,30.0,3341.0,0.0,0.0,0.0,-0.013419261219979627,0.0,0.0,0.0,0.011863008754973087
1.0,72.0,11.0,3356.0,0.0136986301369863,0.08333333333333333,0.023529411764705882,0.025499050141435352,0.0,0.0,0.0,0.005193314813690676
0.0,28.0,13.0,3399.0,0.0,0.0,0.0,-0.005579420944143619,0.0,0.0,0.0,0.005755287779776902
0.0,1.0,13.0,3426.0,0.0,0.0,0.0,-0.0010502641369769875,0.0,0.0,0.0,0.0167381950469105
0.0,80.0,39.0,3321.0,0.0,0.0,0.0,-0.016523587415199922,0.0,0.0,0.0,0.01306760113371098
0.0,58.0,22.0,3360.0,0.0,0.0,0.0,-0.010506365529384587,0.0,0.0,0.0,0.010205813688497722
0.0,35.0,35.0,3370.0,0.0,0.0,0.0,-0.010279001468428781,0.0,0.0,0.0,0.013355826772375996
1.0,62.0,15.0,3362.0,0.015873015873015872,0.0625,0.02531645569620253,0.022526872252968403,0.0,0.0,0.0,0.00637014461793321
3.0,228.0,53.0,3156.0,0.012987012987012988,0.05357142857142857,0.020905923344947737,-0.00697971517461609,0.06666666666666667,0.05,0.017857142857142856,0.017294332549520938
2.0,184.0,65.0,3189.0,0.010752688172043012,0.029850746268656716,0.0158102766798419,-0.01509311961142302,0.06666666666666667,0.05,0.014925373134328358,0.023002624387124887
1.0,69.0,30.0,3340.0,0.014285714285714285,0.03225806451612903,0.019801980198019802,0.008043506238357149,0.0,0.0,0.0,0.011708079069133112
0.0,34.0,36.0,3370.0,0.0,0.0,0.0,-0.010274805544156785,0.0,0.0,0.0,0.0150467120459825
0.0,1.0,13.0,3426.0,0.0,0.0,0.0,-0.0010502641369769875,0.0,0.0,0.0,0.033579104218724246
2.0,167.0,55.0,3216.0,0.011834319526627219,0.03508771929824561,0.017699115044247787,-0.008432069166186865,0.0,0.0,0.017543859649122806,0.01822125279400375
1.0,23.0,37.0,3379.0,0.041666666666666664,0.02631578947368421,0.03225806451612904,0.024555770444570205,0.06666666666666667,0.05,0.02631578947368421,0.023129849607965814
1.0,35.0,16.0,3388.0,0.027777777777777776,0.058823529411764705,0.03773584905660377,0.033489253644302566,0.0,0.05,0.0,0.009159591260916776
0.0,129.0,13.0,3298.0,0.0,0.0,0.0,-0.012157097190852024,0.0,0.0,0.0,0.004571741107775596
1.0,145.0,29.0,3265.0,0.00684931506849315,0.03333333333333333,0.011363636363636364,-0.004237910800393096,0.0,0.05,0.03333333333333333,0.009982733994751806
0.0,11.0,22.0,3407.0,0.0,0.0,0.0,-0.004543995694891033,0.0,0.0,0.0,0.017084346440255676
0.0,29.0,14.0,3397.0,0.0,0.0,0.0,-0.005894248990311471,0.0,0.0,0.0,0.006505201306235522
22.0,1808.0,16.0,1594.0,0.012021857923497269,0.5789473684210527,0.023554603854389723,0.009948805382232053,0.0,0.0,0.0,0.011360468353057688
1.0,40.0,40.0,3359.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.012622076794466091,0.0,0.0,0.024390243902439025,0.017943093303858605
0.0,15.0,17.0,3408.0,0.0,0.0,0.0,-0.004663761712532504,0.0,0.0,0.0,0.013839838865023985
0.0,11.0,20.0,3409.0,0.0,0.0,0.0,-0.004331262893901205,0.0,0.0,0.0,0.01726911628642279
3.0,57.0,47.0,3333.0,0.05,0.06,0.05454545454545455,0.03948137365632607,0.13333333333333333,0.1,0.06,0.02026579567363493
0.0,1.0,22.0,3417.0,0.0,0.0,0.0,-0.0013680728471283398,0.0,0.0,0.0,0.03938661390362333
0.0,12.0,17.0,3411.0,0.0,0.0,0.0,-0.004169569598856439,0.0,0.0,0.0,0.007253867661316363
0.0,6.0,16.0,3418.0,0.0,0.0,0.0,-0.0028573838983323658,0.0,0.0,0.0,0.028068984714542403
0.0,4.0,14.0,3422.0,0.0,0.0,0.0,-0.0021810908539251633,0.0,0.0,0.0,0.005119004153628427
0.0,16.0,23.0,3401.0,0.0,0.0,0.0,-0.0056083426797153176,0.0,0.0,0.0,0.012883368330437205
0.0,21.0,21.0,3398.0,0.0,0.0,0.0,-0.006142146826557473,0.0,0.0,0.0,0.011927505788779484
0.0,48.0,14.0,3378.0,0.0,0.0,0.0,-0.007604366420644069,0.0,0.0,0.0,0.005960598682803014
1.0,28.0,13.0,3398.0,0.034482758620689655,0.07142857142857142,0.046511627906976744,0.0440471710261207,0.0,0.0,0.0,0.005680334553172302
2.0,176.0,34.0,3228.0,0.011235955056179775,0.05555555555555555,0.018691588785046728,0.0017694732151982355,0.0,0.0,0.0,0.011597175157640497
0.0,0.0,23.0,3417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129617551302282
0.0,0.0,17.0,3423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659345015483099
3.0,916.0,11.0,2510.0,0.003264417845484222,0.21428571428571427,0.006430868167202572,-0.007637593213050928,0.0,0.0,0.0,0.004463024161587185
0.0,61.0,19.0,3360.0,0.0,0.0,0.0,-0.010013158367665418,0.0,0.0,0.0,0.006856525892162273
0.0,38.0,22.0,3380.0,0.0,0.0,0.0,-0.008479103858948529,0.0,0.0,0.0,0.01235156651817847
0.0,0.0,17.0,3423.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.058823529411764705,0.7322333136265005
42.0,2757.0,15.0,626.0,0.015005359056806002,0.7368421052631579,0.029411764705882353,-0.025608997950188114,0.0,0.0,0.03508771929824561,0.017196148588318843
0.0,0.0,13.0,3427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118730732381098
