tp,fp,fn,tn,precision,recall,f_measure,mcc
38,3,8,2647,0.926829268292683,0.8260869565217391,0.8735632183908046,0.8729871642948196
25,3,7,2661,0.8928571428571429,0.78125,0.8333333333333334,0.8333620889707175
9,0,5,2682,1.0,0.6428571428571429,0.782608695652174,0.8010373942660857
7,0,3,2686,1.0,0.7,0.8235294117647058,0.8361931837413619
19,3,5,2669,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.8253873423030161
16,0,2,2678,1.0,0.8888888888888888,0.9411764705882353,0.9424571815057742
6,0,5,2685,1.0,0.5454545454545454,0.7058823529411764,0.737862242848963
26,2,5,2663,0.9285714285714286,0.8387096774193549,0.8813559322033899,0.881212001101284
27,1,5,2663,0.9642857142857143,0.84375,0.8999999999999999,0.9009292786695343
13,0,1,2682,1.0,0.9285714285714286,0.962962962962963,0.9634445153273044
9,2,7,2678,0.8181818181818182,0.5625,0.6666666666666666,0.6768693776596093
32,1,7,2656,0.9696969696969697,0.8205128205128205,0.8888888888888888,0.8905773486082889
16,1,1,2677,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.940803057593463
11,1,4,2680,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8190164648559031
9,2,5,2680,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.7239945853491582
6,2,3,2684,0.75,0.6666666666666666,0.7058823529411765,0.7061855673856593
15,4,2,2675,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8335211897184951
14,0,2,2680,1.0,0.875,0.9333333333333333,0.9350655067236094
8,0,3,2685,1.0,0.7272727272727273,0.8421052631578948,0.85232683810909
8,3,3,2682,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.726155408836973
26,1,4,2665,0.9629629629629629,0.8666666666666667,0.912280701754386,0.9126381530910492
15,2,3,2675,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.8565641901399672
14,0,0,2682,1.0,1.0,1.0,1.0
7,3,2,2683,0.7,0.7777777777777778,0.7368421052631577,0.7369423955653057
13,2,3,2678,0.8666666666666667,0.8125,0.8387096774193549,0.8382192791152965
15,3,3,2675,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8322130943490167
11,0,3,2682,1.0,0.7857142857142857,0.88,0.8859099235574809
29,5,14,2647,0.8529411764705882,0.6744186046511628,0.7532467532467532,0.7550450121461285
7,0,3,2686,1.0,0.7,0.8235294117647058,0.8361931837413619
11,1,4,2680,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8190164648559031
46,2,4,2644,0.9583333333333334,0.92,0.9387755102040817,0.9378452519097653
18,0,4,2674,1.0,0.8181818181818182,0.9,0.9038582517684044
8,0,4,2684,1.0,0.6666666666666666,0.8,0.8158888424133542
6,1,6,2683,0.8571428571428571,0.5,0.631578947368421,0.6535573813781054
39,4,8,2645,0.9069767441860465,0.8297872340425532,0.8666666666666666,0.8652921781319927
13,2,4,2677,0.8666666666666667,0.7647058823529411,0.8125,0.8129934058397165
18,2,4,2671,0.9,0.8181818181818182,0.8571428571428572,0.8570110297309912
8,0,3,2684,1.0,0.7272727272727273,0.8421052631578948,0.8523266609001975
9,2,4,2681,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.7515273816466034
10,0,2,2684,1.0,0.8333333333333334,0.9090909090909091,0.9125310032915211
16,1,2,2677,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.9141042286891493
9,0,4,2683,1.0,0.6923076923076923,0.8181818181818181,0.8314307482397725
9,1,5,2681,0.9,0.6428571428571429,0.75,0.7596314046763851
12,3,5,2675,0.8,0.7058823529411765,0.7500000000000001,0.74999655764228
19,0,5,2671,1.0,0.7916666666666666,0.8837209302325582,0.8889248949483828
10,4,2,2680,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7704240848555001
32,1,2,2661,0.9696969696969697,0.9411764705882353,0.955223880597015,0.9547696714339261
30,2,4,2660,0.9375,0.8823529411764706,0.9090909090909091,0.9083929758432564
17,0,5,2674,1.0,0.7727272727272727,0.8717948717948718,0.8782283753305897
8,0,2,2686,1.0,0.8,0.888888888888889,0.8940943808708126
14,1,6,2675,0.9333333333333333,0.7,0.8,0.807105204256744
14,1,6,2675,0.9333333333333333,0.7,0.8,0.807105204256744
15,2,5,2674,0.8823529411764706,0.75,0.8108108108108107,0.8122234102343213
15,0,5,2676,1.0,0.75,0.8571428571428571,0.8652174687230452
16,0,4,2676,1.0,0.8,0.888888888888889,0.8937594587747051
22,0,7,2667,1.0,0.7586206896551724,0.8627450980392156,0.8698475565404699
27,0,2,2667,1.0,0.9310344827586207,0.9642857142857143,0.9645396919535145
25,2,4,2665,0.9259259259259259,0.8620689655172413,0.8928571428571429,0.8923154141686078
24,1,5,2666,0.96,0.8275862068965517,0.888888888888889,0.8902664201431632
28,2,2,2664,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9325831457864466
20,0,4,2672,1.0,0.8333333333333334,0.9090909090909091,0.9121884087589801
26,1,1,2668,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9625882908011046
