tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
1.0,24.0,21.0,2650.0,0.04,0.045454545454545456,0.0425531914893617,0.034239761224770494,0.06666666666666667,0.05,0.045454545454545456
2.0,20.0,9.0,2665.0,0.09090909090909091,0.18181818181818182,0.12121212121212123,0.12355112367068044,0.06666666666666667,0.05,0.09090909090909091
5.0,18.0,51.0,2622.0,0.21739130434782608,0.08928571428571429,0.12658227848101267,0.12788381385345818,0.26666666666666666,0.2,0.125
2.0,18.0,21.0,2655.0,0.1,0.08695652173913043,0.09302325581395349,0.08598082702523287,0.13333333333333333,0.1,0.08695652173913043
2.0,34.0,15.0,2645.0,0.05555555555555555,0.11764705882352941,0.07547169811320754,0.07238107191344573,0.0,0.0,0.0
2.0,8.0,12.0,2674.0,0.2,0.14285714285714285,0.16666666666666666,0.16537821826232693,0.13333333333333333,0.15,0.14285714285714285
4.0,21.0,33.0,2638.0,0.16,0.10810810810810811,0.12903225806451613,0.12163705243276765,0.13333333333333333,0.1,0.10810810810810811
0.0,22.0,6.0,2668.0,0.0,0.0,0.0,-0.004283809248697904,0.0,0.0,0.0
2.0,52.0,27.0,2615.0,0.037037037037037035,0.06896551724137931,0.048192771084337345,0.03642261912103018,0.13333333333333333,0.1,0.06896551724137931
5.0,27.0,39.0,2625.0,0.15625,0.11363636363636363,0.13157894736842105,0.12103863832069674,0.3333333333333333,0.25,0.13636363636363635
6.0,35.0,23.0,2632.0,0.14634146341463414,0.20689655172413793,0.1714285714285714,0.16333528304127504,0.3333333333333333,0.25,0.1724137931034483
2.0,25.0,26.0,2643.0,0.07407407407407407,0.07142857142857142,0.07272727272727272,0.06318519498424133,0.13333333333333333,0.1,0.07142857142857142
5.0,39.0,22.0,2630.0,0.11363636363636363,0.18518518518518517,0.1408450704225352,0.13404582269632098,0.13333333333333333,0.15,0.14814814814814814
1.0,14.0,34.0,2647.0,0.06666666666666667,0.02857142857142857,0.04,0.03547393186069804,0.06666666666666667,0.05,0.05714285714285714
6.0,91.0,30.0,2568.0,0.061855670103092786,0.16666666666666666,0.09022556390977443,0.08162719782459746,0.2,0.15,0.08333333333333333
3.0,79.0,10.0,2604.0,0.036585365853658534,0.23076923076923078,0.06315789473684211,0.08121179222283391,0.0,0.0,0.0
5.0,35.0,24.0,2632.0,0.125,0.1724137931034483,0.14492753623188406,0.13591148885640564,0.26666666666666666,0.2,0.13793103448275862
4.0,72.0,20.0,2600.0,0.05263157894736842,0.16666666666666666,0.08,0.0792915157731773,0.13333333333333333,0.1,0.08333333333333333
4.0,41.0,18.0,2632.0,0.08888888888888889,0.18181818181818182,0.11940298507462685,0.1169075820180368,0.13333333333333333,0.1,0.09090909090909091
3.0,18.0,12.0,2663.0,0.14285714285714285,0.2,0.16666666666666666,0.16353966004692214,0.13333333333333333,0.15,0.13333333333333333
2.0,8.0,25.0,2661.0,0.2,0.07407407407407407,0.10810810810810811,0.11642075221009252,0.13333333333333333,0.1,0.1111111111111111
0.0,6.0,15.0,2675.0,0.0,0.0,0.0,-0.003532618245898359,0.13333333333333333,0.1,0.13333333333333333
0.0,7.0,19.0,2670.0,0.0,0.0,0.0,-0.004298394123085094,0.0,0.0,0.0
3.0,40.0,14.0,2639.0,0.06976744186046512,0.17647058823529413,0.1,0.10206740794310683,0.06666666666666667,0.05,0.058823529411764705
2.0,13.0,11.0,2670.0,0.13333333333333333,0.15384615384615385,0.14285714285714288,0.13876395447717602,0.13333333333333333,0.1,0.07692307692307693
2.0,69.0,28.0,2597.0,0.028169014084507043,0.06666666666666667,0.039603960396039604,0.026717722117187013,0.0,0.0,0.0
9.0,95.0,40.0,2551.0,0.08653846153846154,0.1836734693877551,0.11764705882352941,0.10250133017728506,0.26666666666666666,0.2,0.10204081632653061
1.0,4.0,19.0,2672.0,0.2,0.05,0.08000000000000002,0.09673971078940366,0.13333333333333333,0.1,0.1
2.0,40.0,14.0,2640.0,0.047619047619047616,0.125,0.06896551724137931,0.06827150958049928,0.13333333333333333,0.1,0.125
9.0,76.0,45.0,2566.0,0.10588235294117647,0.16666666666666666,0.12949640287769784,0.11056469742021723,0.2,0.25,0.12962962962962962
9.0,53.0,48.0,2586.0,0.14516129032258066,0.15789473684210525,0.15126050420168066,0.13226302433437157,0.3333333333333333,0.25,0.15789473684210525
1.0,10.0,29.0,2656.0,0.09090909090909091,0.03333333333333333,0.04878048780487805,0.048680558573592436,0.06666666666666667,0.05,0.03333333333333333
5.0,88.0,25.0,2578.0,0.053763440860215055,0.16666666666666666,0.08130081300813008,0.07682603981116048,0.26666666666666666,0.2,0.13333333333333333
1.0,26.0,15.0,2654.0,0.037037037037037035,0.0625,0.046511627906976744,0.04072797947832294,0.06666666666666667,0.05,0.0625
1.0,5.0,22.0,2668.0,0.16666666666666666,0.043478260869565216,0.06896551724137931,0.08120548743840207,0.06666666666666667,0.05,0.043478260869565216
3.0,23.0,9.0,2661.0,0.11538461538461539,0.25,0.15789473684210525,0.16444931487636108,0.06666666666666667,0.15,0.08333333333333333
1.0,44.0,31.0,2620.0,0.022222222222222223,0.03125,0.025974025974025972,0.01245479028492972,0.06666666666666667,0.05,0.03125
0.0,36.0,24.0,2636.0,0.0,0.0,0.0,-0.011025488129837748,0.0,0.0,0.0
3.0,38.0,16.0,2639.0,0.07317073170731707,0.15789473684210525,0.09999999999999999,0.09822743075350984,0.06666666666666667,0.1,0.10526315789473684
3.0,68.0,37.0,2588.0,0.04225352112676056,0.075,0.05405405405405405,0.0372954599177004,0.2,0.15,0.075
1.0,6.0,23.0,2666.0,0.14285714285714285,0.041666666666666664,0.06451612903225806,0.07276269911388604,0.06666666666666667,0.05,0.041666666666666664
0.0,6.0,14.0,2675.0,0.0,0.0,0.0,-0.0034134679926999026,0.0,0.0,0.0
2.0,28.0,15.0,2651.0,0.06666666666666667,0.11764705882352941,0.0851063829787234,0.08089026490744779,0.06666666666666667,0.05,0.058823529411764705
1.0,22.0,10.0,2662.0,0.043478260869565216,0.09090909090909091,0.0588235294117647,0.05732920460879272,0.06666666666666667,0.05,0.0
1.0,8.0,26.0,2661.0,0.1111111111111111,0.037037037037037035,0.05555555555555555,0.058760609418084496,0.06666666666666667,0.05,0.037037037037037035
1.0,13.0,21.0,2661.0,0.07142857142857142,0.045454545454545456,0.05555555555555555,0.05080996268771286,0.06666666666666667,0.05,0.045454545454545456
4.0,73.0,56.0,2563.0,0.05194805194805195,0.06666666666666667,0.058394160583941604,0.03451446851325923,0.13333333333333333,0.1,0.05
1.0,37.0,13.0,2645.0,0.02631578947368421,0.07142857142857142,0.038461538461538464,0.03513941808505937,0.06666666666666667,0.05,0.07142857142857142
3.0,34.0,13.0,2646.0,0.08108108108108109,0.1875,0.11320754716981132,0.1154096592700339,0.06666666666666667,0.05,0.0625
5.0,18.0,18.0,2655.0,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21065729761381935,0.2,0.2,0.21739130434782608
1.0,23.0,15.0,2657.0,0.041666666666666664,0.0625,0.05,0.044089644152367664,0.06666666666666667,0.05,0.0625
0.0,21.0,18.0,2657.0,0.0,0.0,0.0,-0.007264048252749963,0.0,0.0,0.0
10.0,156.0,36.0,2494.0,0.060240963855421686,0.21739130434782608,0.09433962264150943,0.08540452299670043,0.2,0.15,0.06521739130434782
2.0,32.0,7.0,2655.0,0.058823529411764705,0.2222222222222222,0.09302325581395347,0.10871207464000426,0.13333333333333333,0.1,0.1111111111111111
1.0,47.0,33.0,2615.0,0.020833333333333332,0.029411764705882353,0.024390243902439022,0.009920156755282404,0.06666666666666667,0.05,0.029411764705882353
0.0,16.0,24.0,2655.0,0.0,0.0,0.0,-0.007325584990867003,0.0,0.0,0.0
0.0,9.0,10.0,2677.0,0.0,0.0,0.0,-0.0035312983974735584,0.06666666666666667,0.05,0.0
2.0,11.0,10.0,2673.0,0.15384615384615385,0.16666666666666666,0.16,0.15621968099071382,0.13333333333333333,0.1,0.16666666666666666
1.0,6.0,26.0,2663.0,0.14285714285714285,0.037037037037037035,0.058823529411764705,0.06806968547063438,0.06666666666666667,0.05,0.037037037037037035
2.0,24.0,9.0,2661.0,0.07692307692307693,0.18181818181818182,0.10810810810810811,0.11276388193796723,0.06666666666666667,0.1,0.09090909090909091
5.0,28.0,9.0,2654.0,0.15151515151515152,0.35714285714285715,0.21276595744680848,0.2266252569182923,0.26666666666666666,0.2,0.2857142857142857
2.0,17.0,9.0,2668.0,0.10526315789473684,0.18181818181818182,0.13333333333333333,0.13372473168646792,0.06666666666666667,0.1,0.09090909090909091
4.0,28.0,29.0,2635.0,0.125,0.12121212121212122,0.12307692307692308,0.11239290832979858,0.13333333333333333,0.15,0.12121212121212122
2.0,54.0,23.0,2617.0,0.03571428571428571,0.08,0.04938271604938271,0.04017793458410987,0.06666666666666667,0.05,0.04
5.0,37.0,24.0,2630.0,0.11904761904761904,0.1724137931034483,0.1408450704225352,0.13206134026608998,0.26666666666666666,0.2,0.13793103448275862
2.0,26.0,15.0,2653.0,0.07142857142857142,0.11764705882352941,0.08888888888888889,0.08428089297883148,0.13333333333333333,0.1,0.11764705882352941
7.0,127.0,36.0,2526.0,0.05223880597014925,0.16279069767441862,0.07909604519774012,0.0662457279902017,0.13333333333333333,0.1,0.046511627906976744
6.0,88.0,44.0,2557.0,0.06382978723404255,0.12,0.08333333333333333,0.06378689682798791,0.26666666666666666,0.2,0.1
2.0,18.0,23.0,2653.0,0.1,0.08,0.08888888888888889,0.08183167629324456,0.13333333333333333,0.1,0.12
4.0,78.0,26.0,2588.0,0.04878048780487805,0.13333333333333333,0.07142857142857142,0.06357430978668331,0.06666666666666667,0.1,0.1
2.0,21.0,9.0,2664.0,0.08695652173913043,0.18181818181818182,0.1176470588235294,0.12059984029876122,0.06666666666666667,0.1,0.09090909090909091
5.0,60.0,43.0,2588.0,0.07692307692307693,0.10416666666666667,0.08849557522123894,0.0702688820231117,0.13333333333333333,0.15,0.08333333333333333
2.0,42.0,31.0,2621.0,0.045454545454545456,0.06060606060606061,0.05194805194805195,0.03890814901849768,0.13333333333333333,0.1,0.06060606060606061
0.0,7.0,15.0,2674.0,0.0,0.0,0.0,-0.0038163732353483685,0.13333333333333333,0.1,0.13333333333333333
2.0,29.0,17.0,2648.0,0.06451612903225806,0.10526315789473684,0.07999999999999999,0.07409384747004699,0.06666666666666667,0.05,0.05263157894736842
0.0,18.0,20.0,2658.0,0.0,0.0,0.0,-0.0070876605471860005,0.0,0.0,0.0
0.0,9.0,18.0,2669.0,0.0,0.0,0.0,-0.004744805208002784,0.0,0.0,0.0
0.0,5.0,12.0,2679.0,0.0,0.0,0.0,-0.002882222608820104,0.0,0.05,0.0
5.0,37.0,40.0,2614.0,0.11904761904761904,0.1111111111111111,0.11494252873563218,0.10050720844003987,0.26666666666666666,0.2,0.1111111111111111
