tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
6.0,53.0,41.0,3340.0,0.1016949152542373,0.1276595744680851,0.11320754716981132,0.10017565422894807,0.26666666666666666,0.25,0.1276595744680851
0.0,9.0,10.0,3421.0,0.0,0.0,0.0,-0.002765437423486867,0.0,0.0,0.0
5.0,35.0,35.0,3365.0,0.125,0.125,0.125,0.11470588235294117,0.26666666666666666,0.2,0.125
4.0,28.0,38.0,3370.0,0.125,0.09523809523809523,0.1081081081081081,0.09952234240812866,0.2,0.15,0.11904761904761904
0.0,11.0,17.0,3412.0,0.0,0.0,0.0,-0.003991476816673592,0.0,0.0,0.0
2.0,6.0,16.0,3416.0,0.25,0.1111111111111111,0.15384615384615383,0.16379747031974343,0.2,0.15,0.16666666666666666
8.0,62.0,22.0,3348.0,0.11428571428571428,0.26666666666666666,0.16,0.16363407993861917,0.26666666666666666,0.2,0.23333333333333334
1.0,31.0,16.0,3392.0,0.03125,0.058823529411764705,0.04081632653061224,0.03635346947646791,0.06666666666666667,0.05,0.058823529411764705
1.0,15.0,7.0,3417.0,0.0625,0.125,0.08333333333333333,0.08539743486149227,0.06666666666666667,0.05,0.125
0.0,4.0,17.0,3419.0,0.0,0.0,0.0,-0.002404498049993236,0.06666666666666667,0.05,0.058823529411764705
5.0,54.0,39.0,3342.0,0.0847457627118644,0.11363636363636363,0.09708737864077668,0.08458883701901206,0.2,0.2,0.11363636363636363
7.0,36.0,19.0,3378.0,0.16279069767441862,0.2692307692307692,0.2028985507246377,0.20165513199761312,0.13333333333333333,0.15,0.19230769230769232
1.0,10.0,35.0,3394.0,0.09090909090909091,0.027777777777777776,0.0425531914893617,0.04477324142081294,0.06666666666666667,0.05,0.027777777777777776
2.0,20.0,14.0,3404.0,0.09090909090909091,0.125,0.10526315789473685,0.10170818558311102,0.0,0.1,0.0
6.0,45.0,53.0,3336.0,0.11764705882352941,0.1016949152542373,0.1090909090909091,0.09495273569438352,0.2,0.2,0.13559322033898305
7.0,70.0,65.0,3298.0,0.09090909090909091,0.09722222222222222,0.09395973154362415,0.07396988353495246,0.13333333333333333,0.2,0.08333333333333333
2.0,17.0,38.0,3383.0,0.10526315789473684,0.05,0.06779661016949153,0.06509215207195003,0.13333333333333333,0.1,0.05
6.0,43.0,41.0,3350.0,0.12244897959183673,0.1276595744680851,0.125,0.11264852027173608,0.26666666666666666,0.25,0.1276595744680851
1.0,5.0,10.0,3424.0,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.12102893801048296,0.06666666666666667,0.05,0.09090909090909091
5.0,55.0,48.0,3332.0,0.08333333333333333,0.09433962264150944,0.08849557522123894,0.0734798913003275,0.3333333333333333,0.25,0.09433962264150944
2.0,34.0,30.0,3374.0,0.05555555555555555,0.0625,0.058823529411764705,0.04954869275928881,0.13333333333333333,0.1,0.0625
2.0,16.0,13.0,3409.0,0.1111111111111111,0.13333333333333333,0.1212121212121212,0.117503089840628,0.13333333333333333,0.15,0.13333333333333333
0.0,2.0,12.0,3426.0,0.0,0.0,0.0,-0.0014270272885410073,0.0,0.05,0.0
2.0,42.0,25.0,3371.0,0.045454545454545456,0.07407407407407407,0.056338028169014086,0.04850703020220537,0.06666666666666667,0.05,0.037037037037037035
2.0,18.0,22.0,3398.0,0.1,0.08333333333333333,0.0909090909090909,0.08546481783053345,0.13333333333333333,0.1,0.08333333333333333
1.0,14.0,12.0,3413.0,0.06666666666666667,0.07692307692307693,0.07142857142857144,0.06782816302534371,0.06666666666666667,0.05,0.07692307692307693
6.0,41.0,35.0,3358.0,0.1276595744680851,0.14634146341463414,0.13636363636363635,0.12552639259359796,0.13333333333333333,0.15,0.12195121951219512
6.0,55.0,48.0,3331.0,0.09836065573770492,0.1111111111111111,0.10434782608695653,0.08935111407176487,0.2,0.2,0.09259259259259259
3.0,51.0,14.0,3372.0,0.05555555555555555,0.17647058823529413,0.08450704225352113,0.09114901499463948,0.13333333333333333,0.1,0.11764705882352941
3.0,25.0,15.0,3397.0,0.10714285714285714,0.16666666666666666,0.13043478260869565,0.12796015799538424,0.2,0.15,0.16666666666666666
9.0,32.0,42.0,3357.0,0.21951219512195122,0.17647058823529413,0.1956521739130435,0.1860130258366109,0.3333333333333333,0.35,0.23529411764705882
2.0,22.0,35.0,3381.0,0.08333333333333333,0.05405405405405406,0.06557377049180328,0.05897601394729555,0.13333333333333333,0.1,0.10810810810810811
2.0,24.0,17.0,3397.0,0.07692307692307693,0.10526315789473684,0.08888888888888889,0.08407311605762643,0.0,0.1,0.10526315789473684
3.0,21.0,17.0,3399.0,0.125,0.15,0.13636363636363635,0.13140215741444516,0.13333333333333333,0.1,0.1
0.0,15.0,13.0,3412.0,0.0,0.0,0.0,-0.004075960489966725,0.0,0.0,0.0
4.0,62.0,19.0,3355.0,0.06060606060606061,0.17391304347826086,0.08988764044943821,0.09253828805599482,0.2,0.15,0.13043478260869565
5.0,29.0,19.0,3387.0,0.14705882352941177,0.20833333333333334,0.1724137931034483,0.16814873603591238,0.3333333333333333,0.25,0.20833333333333334
3.0,16.0,13.0,3408.0,0.15789473684210525,0.1875,0.17142857142857143,0.16784720315104582,0.2,0.15,0.1875
1.0,5.0,21.0,3413.0,0.16666666666666666,0.045454545454545456,0.07142857142857144,0.08404122239499905,0.06666666666666667,0.05,0.09090909090909091
4.0,37.0,29.0,3370.0,0.0975609756097561,0.12121212121212122,0.1081081081081081,0.09911884549068295,0.2,0.15,0.12121212121212122
1.0,13.0,19.0,3407.0,0.07142857142857142,0.05,0.058823529411764705,0.0551697904770834,0.06666666666666667,0.15,0.15
3.0,12.0,14.0,3411.0,0.2,0.17647058823529413,0.18750000000000003,0.1840814181829006,0.2,0.25,0.23529411764705882
1.0,15.0,12.0,3412.0,0.0625,0.07692307692307693,0.06896551724137931,0.06542078550881221,0.06666666666666667,0.15,0.07692307692307693
3.0,11.0,19.0,3407.0,0.21428571428571427,0.13636363636363635,0.16666666666666663,0.16671158255341215,0.2,0.2,0.18181818181818182
0.0,12.0,24.0,3404.0,0.0,0.0,0.0,-0.004959260325719546,0.0,0.0,0.0
3.0,15.0,20.0,3402.0,0.16666666666666666,0.13043478260869565,0.14634146341463414,0.14237563074636703,0.13333333333333333,0.15,0.13043478260869565
3.0,15.0,62.0,3360.0,0.16666666666666666,0.046153846153846156,0.07228915662650603,0.07871387123576674,0.13333333333333333,0.15,0.07692307692307693
1.0,12.0,19.0,3408.0,0.07692307692307693,0.05,0.060606060606060615,0.05760634761520568,0.06666666666666667,0.1,0.1
2.0,5.0,19.0,3414.0,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.16209271439247952,0.2,0.25,0.23809523809523808
8.0,112.0,54.0,3266.0,0.06666666666666667,0.12903225806451613,0.08791208791208792,0.06951497585143772,0.2,0.2,0.06451612903225806
2.0,27.0,27.0,3384.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06104994995905741,0.13333333333333333,0.1,0.06896551724137931
2.0,30.0,17.0,3391.0,0.0625,0.10526315789473684,0.0784313725490196,0.07449513815308637,0.06666666666666667,0.05,0.05263157894736842
3.0,20.0,16.0,3401.0,0.13043478260869565,0.15789473684210525,0.14285714285714288,0.13827671398225347,0.13333333333333333,0.15,0.15789473684210525
11.0,70.0,54.0,3305.0,0.13580246913580246,0.16923076923076924,0.15068493150684933,0.13333474851308502,0.3333333333333333,0.3,0.15384615384615385
2.0,6.0,21.0,3411.0,0.25,0.08695652173913043,0.12903225806451613,0.14414859193540216,0.13333333333333333,0.1,0.08695652173913043
0.0,10.0,28.0,3402.0,0.0,0.0,0.0,-0.004891335409985005,0.06666666666666667,0.1,0.10714285714285714
1.0,10.0,12.0,3417.0,0.09090909090909091,0.07692307692307693,0.08333333333333334,0.08042853046395973,0.06666666666666667,0.05,0.07692307692307693
4.0,25.0,15.0,3396.0,0.13793103448275862,0.21052631578947367,0.16666666666666666,0.16473153449551742,0.13333333333333333,0.15,0.15789473684210525
5.0,19.0,20.0,3396.0,0.20833333333333334,0.2,0.20408163265306126,0.19841667967549087,0.26666666666666666,0.25,0.2
5.0,24.0,23.0,3388.0,0.1724137931034483,0.17857142857142858,0.17543859649122806,0.1685786492553994,0.2,0.15,0.14285714285714285
1.0,18.0,14.0,3407.0,0.05263157894736842,0.06666666666666667,0.058823529411764705,0.0545971670561442,0.0,0.05,0.0
