tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
3.0,36.0,21.0,3380.0,0.07692307692307693,0.125,0.09523809523809525,0.08998866888433124,0.13333333333333333,0.1,0.125
1.0,10.0,19.0,3410.0,0.09090909090909091,0.05,0.06451612903225806,0.06339393871982672,0.06666666666666667,0.05,0.05
14.0,151.0,51.0,3224.0,0.08484848484848485,0.2153846153846154,0.12173913043478263,0.10872681002288863,0.4,0.3,0.13846153846153847
3.0,28.0,25.0,3384.0,0.0967741935483871,0.10714285714285714,0.10169491525423728,0.09406885081028692,0.0,0.0,0.07142857142857142
2.0,10.0,25.0,3403.0,0.16666666666666666,0.07407407407407407,0.10256410256410256,0.10648241420056091,0.13333333333333333,0.15,0.1111111111111111
1.0,19.0,18.0,3402.0,0.05,0.05263157894736842,0.05128205128205128,0.04589232262714058,0.06666666666666667,0.05,0.05263157894736842
3.0,12.0,54.0,3371.0,0.2,0.05263157894736842,0.08333333333333333,0.09509469155844497,0.2,0.15,0.08771929824561403
1.0,13.0,12.0,3414.0,0.07142857142857142,0.07692307692307693,0.07407407407407408,0.07047979861062781,0.06666666666666667,0.05,0.07692307692307693
5.0,47.0,36.0,3352.0,0.09615384615384616,0.12195121951219512,0.10752688172043012,0.09616448901034343,0.26666666666666666,0.2,0.12195121951219512
13.0,110.0,67.0,3250.0,0.10569105691056911,0.1625,0.12807881773399016,0.10532623316966314,0.26666666666666666,0.25,0.1125
5.0,30.0,31.0,3374.0,0.14285714285714285,0.1388888888888889,0.14084507042253522,0.1319014927856254,0.13333333333333333,0.15,0.1388888888888889
6.0,28.0,30.0,3376.0,0.17647058823529413,0.16666666666666666,0.17142857142857143,0.1629866212788792,0.26666666666666666,0.25,0.16666666666666666
1.0,14.0,30.0,3395.0,0.06666666666666667,0.03225806451612903,0.043478260869565216,0.04037538765064421,0.06666666666666667,0.05,0.06451612903225806
4.0,38.0,43.0,3355.0,0.09523809523809523,0.0851063829787234,0.08988764044943819,0.07812485881408562,0.13333333333333333,0.15,0.0851063829787234
9.0,79.0,31.0,3321.0,0.10227272727272728,0.225,0.14062500000000003,0.1370002348996683,0.13333333333333333,0.1,0.125
3.0,61.0,23.0,3353.0,0.046875,0.11538461538461539,0.06666666666666667,0.06250397094491378,0.06666666666666667,0.05,0.07692307692307693
0.0,51.0,31.0,3358.0,0.0,0.0,0.0,-0.011698135565322796,0.0,0.0,0.0
3.0,54.0,21.0,3362.0,0.05263157894736842,0.125,0.07407407407407407,0.07119788536435656,0.13333333333333333,0.1,0.08333333333333333
0.0,23.0,36.0,3381.0,0.0,0.0,0.0,-0.00843719143843588,0.0,0.0,0.027777777777777776
2.0,21.0,14.0,3403.0,0.08695652173913043,0.125,0.10256410256410256,0.09924328133235366,0.13333333333333333,0.1,0.125
2.0,23.0,26.0,3389.0,0.08,0.07142857142857142,0.07547169811320756,0.06842890489880603,0.13333333333333333,0.1,0.07142857142857142
2.0,29.0,17.0,3392.0,0.06451612903225806,0.10526315789473684,0.07999999999999999,0.07590528235072518,0.06666666666666667,0.1,0.10526315789473684
2.0,42.0,18.0,3378.0,0.045454545454545456,0.1,0.06250000000000001,0.05934894735735316,0.06666666666666667,0.05,0.05
1.0,13.0,24.0,3402.0,0.07142857142857142,0.04,0.05128205128205128,0.04828757813866978,0.06666666666666667,0.05,0.04
0.0,8.0,13.0,3419.0,0.0,0.0,0.0,-0.0029736234835357877,0.0,0.05,0.0
5.0,90.0,35.0,3310.0,0.05263157894736842,0.125,0.07407407407407407,0.06445780028158922,0.0,0.0,0.125
12.0,171.0,59.0,3198.0,0.06557377049180328,0.16901408450704225,0.09448818897637795,0.07491569044514709,0.06666666666666667,0.15,0.08450704225352113
1.0,7.0,26.0,3406.0,0.125,0.037037037037037035,0.05714285714285714,0.06409532792657469,0.06666666666666667,0.05,0.037037037037037035
2.0,13.0,20.0,3405.0,0.13333333333333333,0.09090909090909091,0.10810810810810811,0.10538238250161017,0.13333333333333333,0.1,0.09090909090909091
5.0,53.0,51.0,3331.0,0.08620689655172414,0.08928571428571429,0.08771929824561403,0.07236465209222108,0.2,0.15,0.08928571428571429
7.0,109.0,53.0,3271.0,0.0603448275862069,0.11666666666666667,0.07954545454545454,0.06122239045932872,0.13333333333333333,0.1,0.08333333333333333
6.0,46.0,23.0,3365.0,0.11538461538461539,0.20689655172413793,0.14814814814814817,0.1449262787046087,0.2,0.15,0.13793103448275862
10.0,81.0,36.0,3313.0,0.10989010989010989,0.21739130434782608,0.145985401459854,0.13851446218560257,0.13333333333333333,0.15,0.17391304347826086
7.0,44.0,12.0,3377.0,0.13725490196078433,0.3684210526315789,0.2,0.21804419429958297,0.2,0.15,0.15789473684210525
1.0,44.0,21.0,3374.0,0.022222222222222223,0.045454545454545456,0.029850746268656712,0.02285822843592502,0.0,0.0,0.0
2.0,29.0,12.0,3397.0,0.06451612903225806,0.14285714285714285,0.08888888888888889,0.09053953433483021,0.13333333333333333,0.1,0.14285714285714285
5.0,47.0,31.0,3357.0,0.09615384615384616,0.1388888888888889,0.11363636363636365,0.10431964320149285,0.06666666666666667,0.1,0.1111111111111111
2.0,72.0,25.0,3341.0,0.02702702702702703,0.07407407407407407,0.039603960396039604,0.03222365752404948,0.13333333333333333,0.1,0.07407407407407407
3.0,37.0,16.0,3384.0,0.075,0.15789473684210525,0.10169491525423728,0.10167989768101997,0.06666666666666667,0.1,0.05263157894736842
6.0,89.0,44.0,3301.0,0.06315789473684211,0.12,0.08275862068965517,0.06846666630405314,0.2,0.25,0.1
5.0,7.0,18.0,3410.0,0.4166666666666667,0.21739130434782608,0.2857142857142857,0.29764978939711456,0.3333333333333333,0.25,0.2608695652173913
1.0,27.0,22.0,3390.0,0.03571428571428571,0.043478260869565216,0.0392156862745098,0.03226764220941429,0.0,0.0,0.043478260869565216
1.0,11.0,28.0,3400.0,0.08333333333333333,0.034482758620689655,0.04878048780487805,0.04847173854716584,0.06666666666666667,0.1,0.06896551724137931
2.0,22.0,30.0,3386.0,0.08333333333333333,0.0625,0.07142857142857144,0.06463890808532584,0.13333333333333333,0.1,0.0625
2.0,30.0,27.0,3381.0,0.0625,0.06896551724137931,0.06557377049180328,0.05730576066986364,0.06666666666666667,0.05,0.06896551724137931
2.0,24.0,35.0,3379.0,0.07692307692307693,0.05405405405405406,0.06349206349206349,0.05597894274900317,0.13333333333333333,0.1,0.05405405405405406
14.0,235.0,62.0,3129.0,0.05622489959839357,0.18421052631578946,0.08615384615384614,0.06486644361896679,0.13333333333333333,0.1,0.07894736842105263
3.0,58.0,20.0,3359.0,0.04918032786885246,0.13043478260869565,0.07142857142857142,0.07006051829750586,0.13333333333333333,0.15,0.13043478260869565
1.0,26.0,21.0,3392.0,0.037037037037037035,0.045454545454545456,0.04081632653061224,0.03418908672920081,0.0,0.05,0.045454545454545456
4.0,17.0,22.0,3397.0,0.19047619047619047,0.15384615384615385,0.1702127659574468,0.16552236095528441,0.13333333333333333,0.15,0.15384615384615385
4.0,42.0,17.0,3377.0,0.08695652173913043,0.19047619047619047,0.11940298507462685,0.12084044440813423,0.06666666666666667,0.05,0.047619047619047616
1.0,2.0,14.0,3423.0,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.14750728439904773,0.06666666666666667,0.05,0.06666666666666667
3.0,64.0,43.0,3330.0,0.04477611940298507,0.06521739130434782,0.05309734513274336,0.038533474641788426,0.13333333333333333,0.1,0.06521739130434782
1.0,8.0,14.0,3417.0,0.1111111111111111,0.06666666666666667,0.08333333333333334,0.08297818527766414,0.06666666666666667,0.05,0.06666666666666667
3.0,44.0,27.0,3366.0,0.06382978723404255,0.1,0.0779220779220779,0.06975880436774372,0.0,0.0,0.06666666666666667
3.0,77.0,31.0,3329.0,0.0375,0.08823529411764706,0.05263157894736842,0.043076179672738246,0.13333333333333333,0.1,0.058823529411764705
0.0,9.0,16.0,3415.0,0.0,0.0,0.0,-0.0035010959172921286,0.06666666666666667,0.1,0.0625
0.0,9.0,29.0,3402.0,0.0,0.0,0.0,-0.004722468121397473,0.0,0.0,0.0
1.0,13.0,30.0,3396.0,0.07142857142857142,0.03225806451612903,0.044444444444444446,0.04222181821447404,0.06666666666666667,0.05,0.06451612903225806
2.0,23.0,10.0,3405.0,0.08,0.16666666666666666,0.10810810810810811,0.11103234331797907,0.13333333333333333,0.1,0.16666666666666666
0.0,9.0,10.0,3421.0,0.0,0.0,0.0,-0.002765437423486867,0.0,0.0,0.0
2.0,29.0,12.0,3397.0,0.06451612903225806,0.14285714285714285,0.08888888888888889,0.09053953433483021,0.0,0.05,0.0
3.0,47.0,41.0,3349.0,0.06,0.06818181818181818,0.06382978723404255,0.05102241360145961,0.13333333333333333,0.1,0.06818181818181818
3.0,31.0,24.0,3382.0,0.08823529411764706,0.1111111111111111,0.09836065573770492,0.09101404999889202,0.06666666666666667,0.1,0.1111111111111111
1.0,34.0,33.0,3372.0,0.02857142857142857,0.029411764705882353,0.02898550724637681,0.019152618474204557,0.06666666666666667,0.05,0.029411764705882353
1.0,30.0,17.0,3392.0,0.03225806451612903,0.05555555555555555,0.04081632653061224,0.035720980707763965,0.06666666666666667,0.05,0.05555555555555555
6.0,90.0,46.0,3298.0,0.0625,0.11538461538461539,0.08108108108108109,0.06579860919434553,0.06666666666666667,0.05,0.07692307692307693
4.0,68.0,65.0,3303.0,0.05555555555555555,0.057971014492753624,0.05673758865248227,0.03701957837478882,0.06666666666666667,0.1,0.057971014492753624
6.0,54.0,36.0,3344.0,0.1,0.14285714285714285,0.11764705882352941,0.10650938709176079,0.26666666666666666,0.25,0.14285714285714285
4.0,44.0,35.0,3357.0,0.08333333333333333,0.10256410256410256,0.09195402298850573,0.08089555081626307,0.06666666666666667,0.05,0.07692307692307693
6.0,26.0,14.0,3394.0,0.1875,0.3,0.23076923076923075,0.23156726302286637,0.26666666666666666,0.25,0.25
4.0,31.0,63.0,3342.0,0.11428571428571428,0.05970149253731343,0.0784313725490196,0.0695565068677835,0.13333333333333333,0.15,0.05970149253731343
1.0,37.0,32.0,3370.0,0.02631578947368421,0.030303030303030304,0.028169014084507043,0.01813210260447692,0.06666666666666667,0.05,0.030303030303030304
2.0,18.0,17.0,3403.0,0.1,0.10526315789473684,0.10256410256410256,0.09748369185503719,0.06666666666666667,0.1,0.10526315789473684
2.0,13.0,14.0,3411.0,0.13333333333333333,0.125,0.12903225806451615,0.12515992452878813,0.13333333333333333,0.15,0.1875
1.0,47.0,37.0,3355.0,0.020833333333333332,0.02631578947368421,0.023255813953488375,0.011138683478107158,0.06666666666666667,0.05,0.02631578947368421
2.0,12.0,19.0,3407.0,0.14285714285714285,0.09523809523809523,0.11428571428571427,0.1122289323565158,0.2,0.15,0.14285714285714285
0.0,16.0,13.0,3411.0,0.0,0.0,0.0,-0.0042102485723493005,0.0,0.0,0.0
6.0,55.0,27.0,3352.0,0.09836065573770492,0.18181818181818182,0.1276595744680851,0.12236039335437261,0.13333333333333333,0.15,0.15151515151515152
2.0,48.0,47.0,3343.0,0.04,0.04081632653061224,0.0404040404040404,0.026397143908134007,0.13333333333333333,0.1,0.04081632653061224
1.0,38.0,13.0,3388.0,0.02564102564102564,0.07142857142857142,0.03773584905660377,0.03628316887380256,0.0,0.0,0.0
4.0,70.0,24.0,3342.0,0.05405405405405406,0.14285714285714285,0.0784313725490196,0.07576764003602958,0.0,0.0,0.0
4.0,56.0,55.0,3325.0,0.06666666666666667,0.06779661016949153,0.06722689075630252,0.05081223866057298,0.13333333333333333,0.1,0.06779661016949153
3.0,16.0,24.0,3397.0,0.15789473684210525,0.1111111111111111,0.13043478260869565,0.1267163957265219,0.2,0.15,0.14814814814814814
1.0,29.0,9.0,3401.0,0.03333333333333333,0.1,0.05,0.05300840921167889,0.06666666666666667,0.05,0.1
0.0,27.0,19.0,3394.0,0.0,0.0,0.0,-0.006628480779821122,0.0,0.0,0.0
1.0,109.0,13.0,3317.0,0.00909090909090909,0.07142857142857142,0.016129032258064512,0.01433433151960847,0.0,0.0,0.0
2.0,40.0,22.0,3376.0,0.047619047619047616,0.08333333333333333,0.060606060606060615,0.05428566503369476,0.13333333333333333,0.1,0.08333333333333333
2.0,68.0,18.0,3352.0,0.02857142857142857,0.1,0.04444444444444444,0.04314083405352625,0.0,0.0,0.0
1.0,8.0,7.0,3424.0,0.1111111111111111,0.125,0.11764705882352941,0.11567029308453905,0.06666666666666667,0.05,0.125
5.0,5.0,8.0,3422.0,0.5,0.38461538461538464,0.4347826086956522,0.4366744005378091,0.3333333333333333,0.3,0.38461538461538464
2.0,99.0,29.0,3310.0,0.019801980198019802,0.06451612903225806,0.030303030303030304,0.01985876316560041,0.0,0.0,0.0
2.0,20.0,20.0,3398.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08505771583594872,0.13333333333333333,0.1,0.09090909090909091
2.0,33.0,15.0,3390.0,0.05714285714285714,0.11764705882352941,0.07692307692307693,0.07547181450023051,0.06666666666666667,0.05,0.058823529411764705
3.0,87.0,13.0,3337.0,0.03333333333333333,0.1875,0.05660377358490567,0.06909433450693984,0.06666666666666667,0.05,0.0625
3.0,16.0,25.0,3396.0,0.15789473684210525,0.10714285714285714,0.1276595744680851,0.12421015284337916,0.2,0.15,0.10714285714285714
2.0,29.0,22.0,3387.0,0.06451612903225806,0.08333333333333333,0.07272727272727274,0.0659214044727492,0.13333333333333333,0.1,0.08333333333333333
3.0,20.0,18.0,3399.0,0.13043478260869565,0.14285714285714285,0.13636363636363635,0.13095348669985052,0.06666666666666667,0.05,0.09523809523809523
10.0,153.0,50.0,3227.0,0.06134969325153374,0.16666666666666666,0.08968609865470852,0.07480352268705329,0.06666666666666667,0.05,0.05
2.0,87.0,15.0,3336.0,0.02247191011235955,0.11764705882352941,0.03773584905660377,0.040740041568362376,0.13333333333333333,0.1,0.11764705882352941
4.0,36.0,15.0,3385.0,0.1,0.21052631578947367,0.13559322033898305,0.13826764329008992,0.13333333333333333,0.1,0.10526315789473684
6.0,63.0,65.0,3306.0,0.08695652173913043,0.08450704225352113,0.08571428571428572,0.06673423977731197,0.06666666666666667,0.1,0.08450704225352113
6.0,34.0,28.0,3372.0,0.15,0.17647058823529413,0.16216216216216214,0.1536299166904085,0.0,0.05,0.17647058823529413
