tp,fp,fn,tn,precision,recall,f_measure,mcc,precision@15,precision@20,precision@n_positives
8.0,22.0,24.0,3325.0,0.26666666666666666,0.25,0.2580645161290323,0.2513351909262614,0.3333333333333333,0.3,0.25
2.0,11.0,10.0,3356.0,0.15384615384615385,0.16666666666666666,0.16,0.1570126367267365,0.13333333333333333,0.15,0.16666666666666666
32.0,37.0,40.0,3270.0,0.463768115942029,0.4444444444444444,0.45390070921985815,0.4423738488659612,0.4666666666666667,0.45,0.4444444444444444
12.0,18.0,23.0,3327.0,0.4,0.34285714285714286,0.36923076923076925,0.3642435881803497,0.5333333333333333,0.5,0.34285714285714286
6.0,12.0,18.0,3343.0,0.3333333333333333,0.25,0.28571428571428575,0.2842909622033105,0.4,0.3,0.3333333333333333
7.0,7.0,12.0,3354.0,0.5,0.3684210526315789,0.4242424242424242,0.4264541599542776,0.4666666666666667,0.4,0.42105263157894735
17.0,22.0,35.0,3305.0,0.4358974358974359,0.3269230769230769,0.3736263736263737,0.36914222738367297,0.4,0.35,0.36538461538461536
2.0,10.0,11.0,3357.0,0.16666666666666666,0.15384615384615385,0.16,0.15701356189834195,0.26666666666666666,0.2,0.23076923076923078
8.0,24.0,29.0,3318.0,0.25,0.21621621621621623,0.2318840579710145,0.2246053076474868,0.26666666666666666,0.25,0.21621621621621623
21.0,41.0,47.0,3270.0,0.3387096774193548,0.3088235294117647,0.3230769230769231,0.3101723613974619,0.26666666666666666,0.2,0.3088235294117647
8.0,21.0,26.0,3324.0,0.27586206896551724,0.23529411764705882,0.253968253968254,0.24778905202221815,0.4,0.35,0.23529411764705882
9.0,27.0,24.0,3320.0,0.25,0.2727272727272727,0.2608695652173913,0.25350662832566084,0.2,0.3,0.2727272727272727
9.0,17.0,18.0,3335.0,0.34615384615384615,0.3333333333333333,0.33962264150943394,0.33446501398482464,0.5333333333333333,0.45,0.3333333333333333
13.0,24.0,37.0,3305.0,0.35135135135135137,0.26,0.2988505747126437,0.29329103181262883,0.2,0.2,0.26
8.0,20.0,36.0,3315.0,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.21987670442129037,0.4,0.3,0.20454545454545456
4.0,5.0,11.0,3359.0,0.4444444444444444,0.26666666666666666,0.33333333333333337,0.3420414528386904,0.26666666666666666,0.2,0.26666666666666666
9.0,19.0,29.0,3322.0,0.32142857142857145,0.23684210526315788,0.2727272727272727,0.2688855392401326,0.4,0.35,0.2631578947368421
10.0,12.0,30.0,3327.0,0.45454545454545453,0.25,0.3225806451612903,0.3313619719538403,0.6,0.5,0.325
10.0,14.0,28.0,3327.0,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.3251797343169107,0.4666666666666667,0.45,0.34210526315789475
4.0,8.0,14.0,3353.0,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.2690103261142265,0.26666666666666666,0.2,0.2222222222222222
3.0,16.0,20.0,3340.0,0.15789473684210525,0.13043478260869565,0.14285714285714288,0.1381816585282532,0.13333333333333333,0.15,0.13043478260869565
7.0,5.0,9.0,3359.0,0.5833333333333334,0.4375,0.5,0.5031661656677329,0.5333333333333333,0.4,0.5
6.0,13.0,11.0,3349.0,0.3157894736842105,0.35294117647058826,0.33333333333333337,0.3302896115301892,0.3333333333333333,0.3,0.29411764705882354
10.0,16.0,18.0,3335.0,0.38461538461538464,0.35714285714285715,0.3703703703703704,0.36556065032852153,0.3333333333333333,0.4,0.35714285714285715
4.0,11.0,11.0,3353.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2633967499009116,0.26666666666666666,0.25,0.26666666666666666
9.0,19.0,41.0,3310.0,0.32142857142857145,0.18,0.23076923076923075,0.23214245326320732,0.4,0.35,0.24
24.0,39.0,35.0,3281.0,0.38095238095238093,0.4067796610169492,0.39344262295081966,0.3825168136998306,0.4,0.45,0.4067796610169492
5.0,13.0,25.0,3336.0,0.2777777777777778,0.16666666666666666,0.20833333333333334,0.20977891677908572,0.26666666666666666,0.3,0.23333333333333334
